"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.850781480389266,0.804878020554508,0.892201803480198,0.912393162393162,0.885650224215247,0.937496570589794,0.537549407114625,0.49604743083004,0.580014421866793
"A1",0.819843342036554,NA,NA,0.90625,NA,NA,0.652173913043478,NA,NA
"A2",0.717357910906298,NA,NA,0.851851851851852,NA,NA,0.41304347826087,NA,NA
"A3",0.862823061630219,NA,NA,0.926829268292683,NA,NA,0.554347826086957,NA,NA
"A4",0.881899871630295,NA,NA,0.953488372093023,NA,NA,0.532608695652174,NA,NA
"A5",1,NA,NA,1,NA,NA,0.673913043478261,NA,NA
"A6",0.811475409836066,NA,NA,0.970588235294118,NA,NA,0.260869565217391,NA,NA
"A7",0.879370629370629,NA,NA,0.94,NA,NA,0.456521739130435,NA,NA
"A8",0.909225456339418,NA,NA,0.954545454545455,NA,NA,0.521739130434783,NA,NA
"A9",0.913002364066194,NA,NA,0.955555555555556,NA,NA,0.510869565217391,NA,NA
"A10",0.241237113402062,NA,NA,0.448275862068966,NA,NA,0.684782608695652,NA,NA
"A11",1,NA,NA,1,NA,NA,0.652173913043478,NA,NA
