"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.679368784145246,0.625408832137057,0.73114240333096,0.807339449541284,0.776658902366796,0.836816750560863,0.469155844155844,0.44237012987013,0.495941558441558
"A1",0.0770152831884926,NA,NA,0.225352112676056,NA,NA,0.366071428571429,NA,NA
"A2",0.752417794970986,NA,NA,0.876923076923077,NA,NA,0.419642857142857,NA,NA
"A3",0.295043273013375,NA,NA,0.619047619047619,NA,NA,0.25,NA,NA
"A4",0.715736040609137,NA,NA,0.936507936507937,NA,NA,0.4375,NA,NA
"A5",0.526927138331573,NA,NA,0.924528301886792,NA,NA,0.526785714285714,NA,NA
"A6",0.802352941176471,NA,NA,0.966666666666667,NA,NA,0.196428571428571,NA,NA
"A7",0.830645161290323,NA,NA,0.911764705882353,NA,NA,0.392857142857143,NA,NA
"A8",0.761448349307774,NA,NA,0.857142857142857,NA,NA,0.875,NA,NA
"A9",0.891209324915007,NA,NA,0.943661971830986,NA,NA,0.366071428571429,NA,NA
"A10",0.675479898587468,NA,NA,0.8,NA,NA,0.642857142857143,NA,NA
"A11",1,NA,NA,1,NA,NA,0.6875,NA,NA
