publication_id,tool,quote,best_match_source,best_match,similarity
1528,PRECIS-2,The details of this study have been published elsewhere.,fulltext,The details of this study have been published elsewhere.,100.0
1528,PRECIS-2,"Participants were included who scored >2 on the General Health Questionnaire 12, a measure of psychological distress, or >7 on the anxiety and depression subscales of the Hospital Anxiety and Depression Scale, thus confirming they had low mood.",fulltext,"participants were included who scored >2 on the General Health Questionnaire 12, 7 a measure of psychological distress, or >7 on the anxiety and depression subscales of the Hospital Anxiety and Depression Scale, 8 thus confirming they had low mood.",100.0
1528,PRECIS-2,Participants were recruited for a randomized trial of adjustment groups for people with multiple sclerosis and low mood between June 2008 and September 2009.,fulltext,Participants were recruited for a randomized trial of adjustment groups for people with multiple sclerosis and low mood between June 2008 and September 2009.,100.0
1528,PRECIS-2,The groups involved teaching people to recognize symptoms of distress and introduced them to strategies to improve their mood.,fulltext,The groups involved teaching people to recognise symptoms of distress and introduced them to strategies to improve their mood.,99.20634920634922
1528,PRECIS-2,"The groups were delivered by two Band 5 assistant psychologists, who were supervised by a Band 8a clinical psychologist, experienced in working with people with multiple sclerosis.",fulltext,"The groups were delivered by two Band 5 assistant psychologists, who were supervised by a Band 8a clinical psychologist, experienced in working with people with multiple sclerosis.",100.0
1528,PRECIS-2,"Four and eight months after random allocation, participants were sent a booklet of outcome questionnaires to complete and return by post.",fulltext,"Four and eight months after random allocation, participants were sent a booklet of outcome questionnaires to complete and return by post.",100.0
1528,PRECIS-2,"The main analysis evaluated the total costs of the intervention, resource use and medication at eight months after randomization, but costs at four months follow-up were also recorded.",fulltext,"The main analysis evaluated the total costs of the intervention, resource use and medication at eight months after randomization, but costs at four months follow-up were also recorded.",100.0
1528,PRECIS-2,A cost-effectiveness analysis was performed comparing the adjustment group with the usual care control group.,fulltext,A cost-effectiveness analysis was performed comparing the adjustment group with the usual care control group.,100.0
1528,PRECIS-2,Participants allocated to the control group received all other rehabilitation routinely provided and were offered the opportunity to attend groups once they had completed the study.,fulltext,Participants allocated to the control group received all other rehabilitation routinely provided and were offered the opportunity to attend groups once they had completed the study.,100.0
1529,PRECIS-2,"Because the patients were not hospitalized and regularly referred to the Association, to follow randomized assignment, we decided to run the sampling within two consecutive months until we enrolled an adequate number of participants.",fulltext,"Because the patients were not hospitalized and regularly referred to the Association, to follow randomized assignment, we decided to run the sampling within two consecutive months until we enrolled an adequate number of participants.",100.0
1529,PRECIS-2,This clinical trial was conducted in 2015-2016 and registered as IRCT2014112420064N1 in the Iranian Register of Clinical Trials.,fulltext,This clinical trial was conducted in 2015e2016 and registered as IRCT2014112420064N1 in the Iranian Register of Clinical Trials.,99.21875
1529,PRECIS-2,The data were analyzed by SPSS 18.,fulltext,The data were analyzed by SPSS 18.,100.0
1529,PRECIS-2,"The inclusion criteria were being definitely diagnosed with MS and having records in the Society and the exclusion criteria having history of other psychiatric disorders including major depressive disorder (according to the medical records and the physician's examinations) or bipolar disorder (except for cognitive disorders by which MS is characterized), substance dependency, any neurological disorders, history of taking corticosteroids or the disease recurrence within the previous six months.",fulltext,"The inclusion criteria were being definitely diagnosed with MS and having records in the Society and the exclusion criteria having history of other psychiatric disorders including major depressive disorder (according to the medical records and the physician's examinations) or bipolar disorder (except for cognitive disorders by which MS is characterized), substance dependency, any neurological disorders, history of taking corticosteroids or the disease recurrence within the previous six months.",100.0
1529,PRECIS-2,"This study was conducted to investigate the effect of Fordyce Happiness Model (FHM) on depression, stress, anxiety, and fatigue in MS patients.",fulltext,"This study was conducted to investigate the effect of Fordyce Happiness Model (FHM) on depression, stress, anxiety, and fatigue in MS patients.",100.0
1529,PRECIS-2,"The intervention was implemented within two days a week. For the control group, a routine protocol was conducted.",fulltext,"The intervention was implemented within two days a week. For the control group, a routine protocol was conducted.",100.0
