"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.929359399546169,0.912346600890811,0.94683483101313,0.959077809798271,0.948927795736275,0.969518889321566,0.323586744639376,0.304873294346979,0.34307992202729
"P1",1,NA,NA,1,NA,NA,0.105263157894737,NA,NA
"P2",1,NA,NA,1,NA,NA,0.747368421052632,NA,NA
"P3",1,NA,NA,1,NA,NA,0.0210526315789474,NA,NA
"P4",1,NA,NA,1,NA,NA,0.368421052631579,NA,NA
"P5",1,NA,NA,1,NA,NA,0.0421052631578947,NA,NA
"P6",0.88125,NA,NA,0.972222222222222,NA,NA,0.242105263157895,NA,NA
"P7",0.960134284515317,NA,NA,0.980769230769231,NA,NA,0.452631578947368,NA,NA
"P8",0.894052044609665,NA,NA,0.956521739130435,NA,NA,0.273684210526316,NA,NA
"P9",0.896288209606987,NA,NA,0.986301369863014,NA,NA,0.231578947368421,NA,NA
"P10",0.914568345323741,NA,NA,0.958333333333333,NA,NA,0.242105263157895,NA,NA
"P11",1,NA,NA,1,NA,NA,0.505263157894737,NA,NA
"P12",1,NA,NA,1,NA,NA,0.242105263157895,NA,NA
"P13",0.706518381217176,NA,NA,0.833333333333333,NA,NA,0.368421052631579,NA,NA
"P14",0.972669735327963,NA,NA,0.985507246376812,NA,NA,0.273684210526316,NA,NA
"P15",0.624835454146556,NA,NA,0.735294117647059,NA,NA,0.642105263157895,NA,NA
"P16",0.45798755186722,NA,NA,0.803571428571429,NA,NA,0.410526315789474,NA,NA
"P17",0.97045101088647,NA,NA,0.9875,NA,NA,0.157894736842105,NA,NA
"P18",1,NA,NA,1,NA,NA,0.231578947368421,NA,NA
"P19",1,NA,NA,1,NA,NA,0.305263157894737,NA,NA
"P20",0.548872180451128,NA,NA,0.714285714285714,NA,NA,0.557894736842105,NA,NA
"P21",1,NA,NA,1,NA,NA,0.294736842105263,NA,NA
"P22",0.759188846641318,NA,NA,0.833333333333333,NA,NA,0.747368421052632,NA,NA
"P23",0.697066326530612,NA,NA,0.912280701754386,NA,NA,0.4,NA,NA
"P24",0.681208053691275,NA,NA,0.934210526315789,NA,NA,0.2,NA,NA
"P25",0.964446107784431,NA,NA,0.983050847457627,NA,NA,0.378947368421053,NA,NA
"P26",0.726224783861671,NA,NA,0.988372093023256,NA,NA,0.0947368421052632,NA,NA
"P27",0.957456336766682,NA,NA,0.986842105263158,NA,NA,0.2,NA,NA
