"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.341358450425597,0.290252542045085,0.38633307447509,0.591318591318591,0.558558558558559,0.621621621621622,0,0,0
"A1",0.0685881065304634,NA,NA,0.378378378378378,NA,NA,0,NA,NA
"A2",0.289626432504837,NA,NA,0.612612612612613,NA,NA,0,NA,NA
"A3",0.341863005149009,NA,NA,0.657657657657658,NA,NA,0,NA,NA
"A4",0.0804093567251463,NA,NA,0.540540540540541,NA,NA,0,NA,NA
"A5",0.00249625561657518,NA,NA,0.513513513513513,NA,NA,0,NA,NA
"A6",0.252091078066915,NA,NA,0.738738738738739,NA,NA,0,NA,NA
"A7",0.352333931777379,NA,NA,0.648648648648649,NA,NA,0,NA,NA
"A8",0.234098607452013,NA,NA,0.504504504504504,NA,NA,0,NA,NA
"A9",0.488184438040346,NA,NA,0.711711711711712,NA,NA,0,NA,NA
"A10",0.481308411214953,NA,NA,0.675675675675676,NA,NA,0,NA,NA
"A11",0.00892857142857129,NA,NA,0.522522522522523,NA,NA,0,NA,NA
