"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.807328600667935,0.77960415980574,0.831335817446057,0.891066545123063,0.875112340172339,0.907252684842808,0.254502208630649,0.233435270132518,0.27692830445124
"P1",0.64340239912759,NA,NA,0.970873786407767,NA,NA,0.055045871559633,NA,NA
"P2",0.811091854419411,NA,NA,0.928571428571429,NA,NA,0.743119266055046,NA,NA
"P3",0.49537037037037,NA,NA,0.990740740740741,NA,NA,0.00917431192660551,NA,NA
"P4",0.842143374366401,NA,NA,0.976744186046512,NA,NA,0.211009174311927,NA,NA
"P5",1,NA,NA,1,NA,NA,0.0458715596330275,NA,NA
"P6",0.945088161209068,NA,NA,0.988888888888889,NA,NA,0.174311926605505,NA,NA
"P7",0.798210428879975,NA,NA,0.884615384615385,NA,NA,0.522935779816514,NA,NA
"P8",0.809551543389633,NA,NA,0.91044776119403,NA,NA,0.385321100917431,NA,NA
"P9",0.746904024767802,NA,NA,0.967741935483871,NA,NA,0.146788990825688,NA,NA
"P10",0.909355509355509,NA,NA,0.956521739130435,NA,NA,0.155963302752294,NA,NA
"P11",1,NA,NA,1,NA,NA,0.201834862385321,NA,NA
"P12",0.946411012782694,NA,NA,0.974683544303797,NA,NA,0.275229357798165,NA,NA
"P13",0.825878594249201,NA,NA,0.901639344262295,NA,NA,0.440366972477064,NA,NA
"P14",0.888136288998358,NA,NA,0.939759036144578,NA,NA,0.238532110091743,NA,NA
"P15",0.310312331717824,NA,NA,0.505263157894737,NA,NA,0.128440366972477,NA,NA
"P16",0.234079929732104,NA,NA,0.418181818181818,NA,NA,0.495412844036697,NA,NA
"P17",0.969536053661263,NA,NA,0.986842105263158,NA,NA,0.302752293577982,NA,NA
"P18",0.958649468892261,NA,NA,0.985294117647059,NA,NA,0.376146788990826,NA,NA
"P19",0.913400423728814,NA,NA,0.964285714285714,NA,NA,0.229357798165138,NA,NA
"P20",0.785553681843732,NA,NA,0.872727272727273,NA,NA,0.495412844036697,NA,NA
"P21",0.945244474212994,NA,NA,0.96969696969697,NA,NA,0.0917431192660551,NA,NA
"P22",0.335882810474462,NA,NA,0.53,NA,NA,0.0825688073394495,NA,NA
"P23",0.275514579759863,NA,NA,0.456140350877193,NA,NA,0.477064220183486,NA,NA
"P24",0.613170347003155,NA,NA,0.903225806451613,NA,NA,0.146788990825688,NA,NA
"P25",0.665863805561638,NA,NA,0.837209302325581,NA,NA,0.211009174311927,NA,NA
"P26",0.213942307692308,NA,NA,0.971153846153846,NA,NA,0.0458715596330275,NA,NA
"P27",1,NA,NA,1,NA,NA,0.18348623853211,NA,NA
