"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.91578109392954,0.88560533469373,0.943160645694484,0.952785145888594,0.936026263439859,0.967892033123863,0.376653439153439,0.357473544973545,0.397156084656085
"P1",0.445544554455445,NA,NA,0.95049504950495,NA,NA,0.0982142857142857,NA,NA
"P2",0.757925072046109,NA,NA,0.892857142857143,NA,NA,0.75,NA,NA
"P3",0.495495495495495,NA,NA,0.990990990990991,NA,NA,0.00892857142857143,NA,NA
"P4",0.69620253164557,NA,NA,0.960526315789474,NA,NA,0.321428571428571,NA,NA
"P5",0.938427707531611,NA,NA,0.987951807228916,NA,NA,0.258928571428571,NA,NA
"P6",0.941114616193481,NA,NA,0.989247311827957,NA,NA,0.169642857142857,NA,NA
"P7",0.796054628224583,NA,NA,0.872340425531915,NA,NA,0.580357142857143,NA,NA
"P8",0.838111298482293,NA,NA,0.924050632911392,NA,NA,0.294642857142857,NA,NA
"P9",0.661971830985915,NA,NA,0.97,NA,NA,0.107142857142857,NA,NA
"P10",0.970924195223261,NA,NA,0.986111111111111,NA,NA,0.357142857142857,NA,NA
"P11",0.948529411764706,NA,NA,0.989010989010989,NA,NA,0.1875,NA,NA
"P12",0.863802188893393,NA,NA,0.933333333333333,NA,NA,0.598214285714286,NA,NA
"P13",0.903738719381177,NA,NA,0.949367088607595,NA,NA,0.294642857142857,NA,NA
"P14",0.906302286670385,NA,NA,0.950819672131147,NA,NA,0.455357142857143,NA,NA
"P15",0.481481481481482,NA,NA,0.666666666666667,NA,NA,0.919642857142857,NA,NA
"P16",0.903197925669836,NA,NA,0.982142857142857,NA,NA,0.5,NA,NA
"P17",0.968082074665147,NA,NA,0.98876404494382,NA,NA,0.205357142857143,NA,NA
"P18",1,NA,NA,1,NA,NA,0.151785714285714,NA,NA
"P19",0.911075823739579,NA,NA,0.959183673469388,NA,NA,0.5625,NA,NA
"P20",0.847929395790903,NA,NA,0.918367346938776,NA,NA,0.5625,NA,NA
"P21",0.938018815716657,NA,NA,0.967213114754098,NA,NA,0.455357142857143,NA,NA
"P22",0.595667870036101,NA,NA,0.75,NA,NA,0.928571428571429,NA,NA
"P23",1,NA,NA,1,NA,NA,0.544642857142857,NA,NA
"P24",0.584843492586491,NA,NA,0.901098901098901,NA,NA,0.1875,NA,NA
"P25",0.600267677894267,NA,NA,0.807228915662651,NA,NA,0.258928571428571,NA,NA
"P26",-0.0467289719626169,NA,NA,0.962616822429907,NA,NA,0.0446428571428571,NA,NA
"P27",0.859693078609458,NA,NA,0.943661971830986,NA,NA,0.366071428571429,NA,NA
