"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.93201237364989,0.902974314459111,0.958706080632248,0.962230215827338,0.945808920746691,0.977315606168342,0.473484848484849,0.434659090909091,0.511363636363636
"A1",1,NA,NA,1,NA,NA,0.65625,NA,NA
"A2",0.929567131327953,NA,NA,0.964912280701754,NA,NA,0.40625,NA,NA
"A3",0.963386727688787,NA,NA,0.981481481481482,NA,NA,0.4375,NA,NA
"A4",0.931232091690544,NA,NA,0.981132075471698,NA,NA,0.447916666666667,NA,NA
"A5",1,NA,NA,1,NA,NA,0.3125,NA,NA
"A6",0.939124920735574,NA,NA,0.987012987012987,NA,NA,0.197916666666667,NA,NA
"A7",1,NA,NA,1,NA,NA,0.4375,NA,NA
"A8",0.93984962406015,NA,NA,0.96969696969697,NA,NA,0.65625,NA,NA
"A9",0.934269085929476,NA,NA,0.964912280701754,NA,NA,0.40625,NA,NA
"A10",0.734366353071389,NA,NA,0.807692307692308,NA,NA,0.729166666666667,NA,NA
"A11",0.189873417721519,NA,NA,0.826086956521739,NA,NA,0.520833333333333,NA,NA
