publication_id,tool,quote,best_match_source,best_match,similarity
1528,PRECIS-2,"Interventions: Participants randomly allocated to the adjustment group received six group treatment sessions. The control group received usual care, which did not include psychological interventions.",fulltext,"Interventions: Participants randomly allocated to the adjustment group received six group treatment sessions. The control group received usual care, which did not include psychological interventions.",100.0
1528,PRECIS-2,The CONSORT14 diagram of the recruitment and follow-up of participants is shown in Figure 1.,fulltext,The CONSORT 14 diagram of the recruitment and follow-up of participants is shown in Figure 1.,100.0
1528,PRECIS-2,"Participants: People with multiple sclerosis were screened on the General Health Questionnaire 12 and Hospital Anxiety and Depression Scale, and those with low mood were recruited.",fulltext,"Participants: People with multiple sclerosis were screened on the General Health Questionnaire 12 and Hospital Anxiety and Depression Scale, and those with low mood were recruited.",100.0
1528,PRECIS-2,"The groups were delivered by two Band 5 assistant psychologists, who were supervised by a Band 8a clinical psychologist, experienced in working with people with multiple sclerosis.",fulltext,"The groups were delivered by two Band 5 assistant psychologists, who were supervised by a Band 8a clinical psychologist, experienced in working with people with multiple sclerosis.",100.0
1528,PRECIS-2,"Four and eight months after random allocation, participants were sent a booklet of outcome questionnaires to complete and return by post. This booklet included the measures administered at baseline, the General Health Questionnaire 12 and Hospital Anxiety and Depression Scale, and in addition the BDI-II,6 a measure of the severity of depression.",fulltext,"Four and eight months after random allocation, participants were sent a booklet of outcome questionnaires to complete and return by post. This booklet included the measures administered at baseline, the General Health Questionnaire 12 and Hospital Anxiety and Depression Scale, and in addition the BDI-II, 6 a measure of the severity of depression.",100.0
1528,PRECIS-2,"Of the 311 patients identified, 221 (71%) met the criteria for having low mood. Of these, 72 were randomly allocated to receive treatment and 79 to usual care. Over eight months follow-up there was a decrease in the combined average costs of £378 per intervention respondent and an increase in BDI score of 2.14 points.",fulltext,"Of the 311 patients identified, 221 (71%) met the criteria for having low mood. Of these, 72 were randomly allocated to receive treatment and 79 to usual care. Over eight months follow-up there was a decrease in the combined average costs of £378 per intervention respondent and an increase in the costs of £297 p",95.29780564263322
1528,PRECIS-2,"People with multiple sclerosis were screened on the General Health Questionnaire 12 and Hospital Anxiety and Depression Scale, and those with low mood were recruited.",fulltext,"People with multiple sclerosis were screened on the General Health Questionnaire 12 and Hospital Anxiety and Depression Scale, and those with low mood were recruited.",100.0
1528,PRECIS-2,"The EQ-5D9 was included as a generic quality of life measure. To ascertain costs, a questionnaire was used to assess the use of NHS services and prescribed medication in the previous three months.",fulltext,"The EQ-5D 9 was included as a generic quality of life measure. To ascertain costs, a questionnaire was used to assess the use of NHS services and prescribed medication in the previous three months.",100.0
1529,PRECIS-2,"The intervention consisted of: defining depression, stress, anxiety, and their symptoms, defining happiness, and explaining its necessity, reviewing the results of previous studies on happiness (the first session); the technique of increasing physical activity, the technique of being productive, and doing useful and meaningful things (the second session); the principles of planning and better organization–the technique of removing concerns, the technique of reducing expectations and wishes (the third session); the technique of enhancing creativity, the technique of living at present (the fourth session).",fulltext,"The intervention consisted of: defining depression, stress, anxiety, and their symptoms, defining happiness, and explaining its necessity, reviewing the results of previous studies on happiness (the first session); the technique of increasing physical activity, the technique of being productive, and doing useful and meaningful things (the second session); the principles of planning and better organization–the technique of removing concerns, the technique of reducing expectations and wishes (the third session); the technique of enhancing creativity, the technique of living at present (the F. K",97.87234042553192
1529,PRECIS-2,"The inclusion criteria were being definitely diagnosed with MS and having records in the Society and the exclusion criteria having history of other psychiatric disorders including major depressive disorder (according to the medical records and the physician's examinations) or bipolar disorder (except for cognitive disorders by which MS is characterized), substance dependency, any neurological disorders, history of taking corticosteroids or the disease recurrence within the previous six months.",fulltext,"The inclusion criteria were being definitely diagnosed with MS and having records in the Society and the exclusion criteria having history of other psychiatric disorders including major depressive disorder (according to the medical records and the physician's examinations) or bipolar disorder (except for cognitive disorders by which MS is characterized), substance dependency, any neurological disorders, history of taking corticosteroids or the disease recurrence within the previous six months.",100.0
1529,PRECIS-2,"Depression, anxiety, stress, and fatigue were measured by Depression Anxiety Stress Scale-21 and Piper Standard Scale before and immediately and three months after the implementation of FHM.",fulltext,"Depression, anxiety, stress, and fatigue were measured by Depression Anxiety Stress Scale-21 and Piper Standard Scale before and immediately and three months after the implementation of FHM.",100.0
