"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.571392125180713,0.478849238003819,0.656690116892856,0.751984126984127,0.700396825396825,0.797619047619048,0,0,0
"Eligibility",0.587301587301587,NA,NA,0.821428571428571,NA,NA,0,NA,NA
"Recruitment",0.459807073954984,NA,NA,0.678571428571429,NA,NA,0,NA,NA
"Setting",0.235494880546075,NA,NA,0.857142857142857,NA,NA,0,NA,NA
"Organization",0.329341317365269,NA,NA,0.767857142857143,NA,NA,0,NA,NA
"Flex. delivery",0.628677994198094,NA,NA,0.714285714285714,NA,NA,0,NA,NA
"Flex. adherence",0.409090909090909,NA,NA,0.589285714285714,NA,NA,0,NA,NA
"Follow-up",0.324526134405514,NA,NA,0.732142857142857,NA,NA,0,NA,NA
"Outcome",0.746319365798415,NA,NA,0.857142857142857,NA,NA,0,NA,NA
"Analysis",0.701787751996957,NA,NA,0.75,NA,NA,0,NA,NA
