"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.558958168399009,0.51753970524591,0.595407147500854,0.728756957328386,0.706216696698732,0.751023330620965,0.108796296296296,0.0919312169312169,0.127306413667062
"P1",0.353535353535354,NA,NA,0.927927927927928,NA,NA,0.00892857142857143,NA,NA
"P2",0.0291658168468285,NA,NA,0.19811320754717,NA,NA,0.0535714285714286,NA,NA
"P3",0,NA,NA,0.982142857142857,NA,NA,0,NA,NA
"P4",0.326923076923077,NA,NA,0.84375,NA,NA,0.142857142857143,NA,NA
"P5",0.762510602205259,NA,NA,0.953271028037383,NA,NA,0.0446428571428571,NA,NA
"P6",0.463126843657817,NA,NA,0.87,NA,NA,0.107142857142857,NA,NA
"P7",0.0604026845637583,NA,NA,0.398148148148148,NA,NA,0.0357142857142857,NA,NA
"P8",0.535269709543569,NA,NA,0.8,NA,NA,0.0625,NA,NA
"P9",0.238958097395243,NA,NA,0.76,NA,NA,0.107142857142857,NA,NA
"P10",0.539506614229532,NA,NA,0.76530612244898,NA,NA,0.125,NA,NA
"P11",0.373540856031128,NA,NA,0.762886597938144,NA,NA,0.133928571428571,NA,NA
"P12",0.29837121890102,NA,NA,0.631578947368421,NA,NA,0.151785714285714,NA,NA
"P13",0.560259474223284,NA,NA,0.767676767676768,NA,NA,0.116071428571429,NA,NA
"P14",0.208340696236084,NA,NA,0.583333333333333,NA,NA,0.142857142857143,NA,NA
"P15",0.0395778364116094,NA,NA,0.474747474747475,NA,NA,0.116071428571429,NA,NA
"P16",0.0743801652892562,NA,NA,0.861111111111111,NA,NA,0.0357142857142857,NA,NA
"P17",0.66702059885326,NA,NA,0.842696629213483,NA,NA,0.205357142857143,NA,NA
"P18",0.492586490939044,NA,NA,0.884210526315789,NA,NA,0.151785714285714,NA,NA
"P19",0.270516717325228,NA,NA,0.63855421686747,NA,NA,0.258928571428571,NA,NA
"P20",0.15495031284505,NA,NA,0.453333333333333,NA,NA,0.330357142857143,NA,NA
"P21",0.467886679570649,NA,NA,0.71875,NA,NA,0.142857142857143,NA,NA
"P22",-0.0124917817225509,NA,NA,0.466019417475728,NA,NA,0.0803571428571429,NA,NA
"P23",0.0718232044198895,NA,NA,0.836363636363636,NA,NA,0.0178571428571429,NA,NA
"P24",0.0720461095100864,NA,NA,0.774509803921569,NA,NA,0.0892857142857143,NA,NA
"P25",0.317982873453853,NA,NA,0.670103092783505,NA,NA,0.133928571428571,NA,NA
"P26",0.145038167938931,NA,NA,0.961904761904762,NA,NA,0.0625,NA,NA
"P27",0.180265654648956,NA,NA,0.737864077669903,NA,NA,0.0803571428571429,NA,NA
