"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.513385913847541,0.472766270956024,0.549344901410672,0.69973544973545,0.676917989417989,0.721891534391534,0,0,0
"P1",0.277936962750716,NA,NA,0.919642857142857,NA,NA,0,NA,NA
"P2",0.0306406685236769,NA,NA,0.223214285714286,NA,NA,0,NA,NA
"P3",0,NA,NA,0.982142857142857,NA,NA,0,NA,NA
"P4",0.26597487711633,NA,NA,0.785714285714286,NA,NA,0,NA,NA
"P5",0.67896811178789,NA,NA,0.928571428571429,NA,NA,0,NA,NA
"P6",0.384971098265896,NA,NA,0.830357142857143,NA,NA,0,NA,NA
"P7",0.0687830687830689,NA,NA,0.410714285714286,NA,NA,0,NA,NA
"P8",0.508232711306257,NA,NA,0.785714285714286,NA,NA,0,NA,NA
"P9",0.174119885823026,NA,NA,0.723214285714286,NA,NA,0,NA,NA
"P10",0.468186134852802,NA,NA,0.732142857142857,NA,NA,0,NA,NA
"P11",0.304635761589404,NA,NA,0.732142857142857,NA,NA,0,NA,NA
"P12",0.275237273511648,NA,NA,0.598214285714286,NA,NA,0,NA,NA
"P13",0.50354609929078,NA,NA,0.732142857142857,NA,NA,0,NA,NA
"P14",0.201456310679612,NA,NA,0.580357142857143,NA,NA,0,NA,NA
"P15",0.0028719126938539,NA,NA,0.446428571428571,NA,NA,0,NA,NA
"P16",0.0894308943089431,NA,NA,0.857142857142857,NA,NA,0,NA,NA
"P17",0.589059372915277,NA,NA,0.803571428571429,NA,NA,0,NA,NA
"P18",0.312079555425563,NA,NA,0.8125,NA,NA,0,NA,NA
"P19",0.236514522821577,NA,NA,0.589285714285714,NA,NA,0,NA,NA
"P20",-0.0163851777161583,NA,NA,0.357142857142857,NA,NA,0,NA,NA
"P21",0.443289652056033,NA,NA,0.705357142857143,NA,NA,0,NA,NA
"P22",-0.00810081008100783,NA,NA,0.464285714285714,NA,NA,0,NA,NA
"P23",0.0877828054298643,NA,NA,0.839285714285714,NA,NA,0,NA,NA
"P24",0.0486976217440546,NA,NA,0.732142857142857,NA,NA,0,NA,NA
"P25",0.319763624425476,NA,NA,0.669642857142857,NA,NA,0,NA,NA
"P26",-0.044776119402985,NA,NA,0.910714285714286,NA,NA,0,NA,NA
"P27",0.230331753554502,NA,NA,0.741071428571429,NA,NA,0,NA,NA
