"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.17878771547576,0.115540574997012,0.23589113787238,0.479249011857708,0.435795854813049,0.520725884317386,0,0,0
"A1",0.0543766578249334,NA,NA,0.326086956521739,NA,NA,0,NA,NA
"A2",0.195452557936161,NA,NA,0.565217391304348,NA,NA,0,NA,NA
"A3",0.163989856297549,NA,NA,0.532608695652174,NA,NA,0,NA,NA
"A4",0.135736196319018,NA,NA,0.467391304347826,NA,NA,0,NA,NA
"A5",-0.0432442821449162,NA,NA,0.358695652173913,NA,NA,0,NA,NA
"A6",0.149460708782743,NA,NA,0.739130434782609,NA,NA,0,NA,NA
"A7",0.155594405594406,NA,NA,0.543478260869565,NA,NA,0,NA,NA
"A8",0.0715052608975737,NA,NA,0.489130434782609,NA,NA,0,NA,NA
"A9",0.133319680524268,NA,NA,0.5,NA,NA,0,NA,NA
"A10",0.0210970464135021,NA,NA,0.369565217391304,NA,NA,0,NA,NA
"A11",0.0489662676822632,NA,NA,0.380434782608696,NA,NA,0,NA,NA
