"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.935259647097775,0.91492968202646,0.954325316762536,0.963097713097713,0.951183031941804,0.974233613015469,0.363756613756614,0.346891534391534,0.382266731127379
"P1",0.177981651376147,NA,NA,0.926605504587156,NA,NA,0.0267857142857143,NA,NA
"P2",0.732484076433121,NA,NA,0.8125,NA,NA,0.857142857142857,NA,NA
"P3",0.495495495495495,NA,NA,0.990990990990991,NA,NA,0.00892857142857143,NA,NA
"P4",0.808547008547009,NA,NA,0.977777777777778,NA,NA,0.196428571428571,NA,NA
"P5",1,NA,NA,1,NA,NA,0.0892857142857143,NA,NA
"P6",0.943377148634985,NA,NA,0.989247311827957,NA,NA,0.169642857142857,NA,NA
"P7",0.793611793611794,NA,NA,0.869565217391304,NA,NA,0.589285714285714,NA,NA
"P8",0.887096774193548,NA,NA,0.951219512195122,NA,NA,0.267857142857143,NA,NA
"P9",0.887775551102204,NA,NA,0.988888888888889,NA,NA,0.196428571428571,NA,NA
"P10",0.924187725631769,NA,NA,0.963414634146341,NA,NA,0.267857142857143,NA,NA
"P11",0.947368421052632,NA,NA,0.987179487179487,NA,NA,0.303571428571429,NA,NA
"P12",0.9002079002079,NA,NA,0.954545454545455,NA,NA,0.410714285714286,NA,NA
"P13",0.954692556634304,NA,NA,0.976190476190476,NA,NA,0.25,NA,NA
"P14",0.961259079903148,NA,NA,0.979591836734694,NA,NA,0.5625,NA,NA
"P15",0.626666666666667,NA,NA,0.8,NA,NA,0.955357142857143,NA,NA
"P16",1,NA,NA,1,NA,NA,0.508928571428571,NA,NA
"P17",0.970741901776385,NA,NA,0.988636363636364,NA,NA,0.214285714285714,NA,NA
"P18",1,NA,NA,1,NA,NA,0.196428571428571,NA,NA
"P19",1,NA,NA,1,NA,NA,0.4375,NA,NA
"P20",0.861386138613861,NA,NA,0.925925925925926,NA,NA,0.517857142857143,NA,NA
"P21",1,NA,NA,1,NA,NA,0.517857142857143,NA,NA
"P22",1,NA,NA,1,NA,NA,0.964285714285714,NA,NA
"P23",1,NA,NA,1,NA,NA,0.526785714285714,NA,NA
"P24",0.578595317725753,NA,NA,0.902173913043478,NA,NA,0.178571428571429,NA,NA
"P25",0.637372802960222,NA,NA,0.825,NA,NA,0.285714285714286,NA,NA
"P26",-0.0181818181818183,NA,NA,0.963636363636364,NA,NA,0.0178571428571429,NA,NA
"P27",0.918486171761281,NA,NA,0.974358974358974,NA,NA,0.303571428571429,NA,NA
