"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.542558990732809,0.456654107642023,0.629433114020199,0.75485188968335,0.709934019479883,0.799795709908069,0,0,0
"A1",0.5994599459946,NA,NA,0.887640449438202,NA,NA,0,NA,NA
"A2",0.656611715187653,NA,NA,0.876404494382023,NA,NA,0,NA,NA
"A3",0.716108452950558,NA,NA,0.932584269662921,NA,NA,0,NA,NA
"A4",0.476347375853142,NA,NA,0.719101123595506,NA,NA,0,NA,NA
"A5",0.569424286405418,NA,NA,0.775280898876405,NA,NA,0,NA,NA
"A6",0.438381588715664,NA,NA,0.808988764044944,NA,NA,0,NA,NA
"A7",0.390122873345936,NA,NA,0.674157303370786,NA,NA,0,NA,NA
"A8",0.388916135360471,NA,NA,0.685393258426966,NA,NA,0,NA,NA
"A9",0.368794326241135,NA,NA,0.629213483146067,NA,NA,0,NA,NA
"A10",0.472080179995909,NA,NA,0.674157303370786,NA,NA,0,NA,NA
"A11",0.45752380952381,NA,NA,0.640449438202247,NA,NA,0,NA,NA
