"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.273532850547012,0.218906844202599,0.324254509424049,0.573883161512027,0.54524627720504,0.602901870943108,0,0,0
"P1",0.160576923076923,NA,NA,0.907216494845361,NA,NA,0,NA,NA
"P2",-0.0284956925115971,NA,NA,0.175257731958763,NA,NA,0,NA,NA
"P3",-0.0241327300150829,NA,NA,0.927835051546392,NA,NA,0,NA,NA
"P4",0.121254355400697,NA,NA,0.865979381443299,NA,NA,0,NA,NA
"P5",0.11978221415608,NA,NA,0.381443298969072,NA,NA,0,NA,NA
"P6",0.218642117376295,NA,NA,0.783505154639175,NA,NA,0,NA,NA
"P7",-0.0455658990690837,NA,NA,0.319587628865979,NA,NA,0,NA,NA
"P8",0.0822920385576582,NA,NA,0.45360824742268,NA,NA,0,NA,NA
"P9",0.189979123173278,NA,NA,0.793814432989691,NA,NA,0,NA,NA
"P10",0.283398317258362,NA,NA,0.628865979381443,NA,NA,0,NA,NA
"P11",0.134538624090162,NA,NA,0.608247422680412,NA,NA,0,NA,NA
"P12",0.167953336764454,NA,NA,0.484536082474227,NA,NA,0,NA,NA
"P13",0.158047016274864,NA,NA,0.505154639175258,NA,NA,0,NA,NA
"P14",0.192125686163165,NA,NA,0.54639175257732,NA,NA,0,NA,NA
"P15",0.160671869697998,NA,NA,0.474226804123711,NA,NA,0,NA,NA
"P16",0.0257226849583537,NA,NA,0.577319587628866,NA,NA,0,NA,NA
"P17",0.178881710848741,NA,NA,0.608247422680412,NA,NA,0,NA,NA
"P18",0.153475774902197,NA,NA,0.701030927835051,NA,NA,0,NA,NA
"P19",0.121074832057491,NA,NA,0.402061855670103,NA,NA,0,NA,NA
"P20",0.168719871451527,NA,NA,0.505154639175258,NA,NA,0,NA,NA
"P21",0.260230654761905,NA,NA,0.577319587628866,NA,NA,0,NA,NA
"P22",0.1340744483746,NA,NA,0.45360824742268,NA,NA,0,NA,NA
"P23",0.0871087765375355,NA,NA,0.556701030927835,NA,NA,0,NA,NA
"P24",0.0979075174373546,NA,NA,0.628865979381443,NA,NA,0,NA,NA
"P25",0.108166576527853,NA,NA,0.474226804123711,NA,NA,0,NA,NA
"P26",0.109410864575363,NA,NA,0.752577319587629,NA,NA,0,NA,NA
"P27",0.144724840377014,NA,NA,0.402061855670103,NA,NA,0,NA,NA
