"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.809304118393121,0.783250867225155,0.83429043488919,0.888227513227513,0.873346560846561,0.903761440122088,0,0,0
"P1",0.141104294478528,NA,NA,0.910714285714286,NA,NA,0,NA,NA
"P2",0.865168539325843,NA,NA,0.973214285714286,NA,NA,0,NA,NA
"P3",0.662650602409639,NA,NA,0.991071428571429,NA,NA,0,NA,NA
"P4",0.713114754098361,NA,NA,0.955357142857143,NA,NA,0,NA,NA
"P5",0.887700534759358,NA,NA,0.973214285714286,NA,NA,0,NA,NA
"P6",0.838150289017341,NA,NA,0.955357142857143,NA,NA,0,NA,NA
"P7",0.84631217838765,NA,NA,0.928571428571429,NA,NA,0,NA,NA
"P8",0.829383886255924,NA,NA,0.919642857142857,NA,NA,0,NA,NA
"P9",0.545331529093369,NA,NA,0.946428571428571,NA,NA,0,NA,NA
"P10",0.869594145043247,NA,NA,0.9375,NA,NA,0,NA,NA
"P11",0.964467005076142,NA,NA,0.991071428571429,NA,NA,0,NA,NA
"P12",0.870498843739676,NA,NA,0.9375,NA,NA,0,NA,NA
"P13",0.857466063348416,NA,NA,0.919642857142857,NA,NA,0,NA,NA
"P14",0.90104550139891,NA,NA,0.946428571428571,NA,NA,0,NA,NA
"P15",0.327701200533571,NA,NA,0.517857142857143,NA,NA,0,NA,NA
"P16",0.319502074688797,NA,NA,0.633928571428571,NA,NA,0,NA,NA
"P17",0.977473853580048,NA,NA,0.991071428571429,NA,NA,0,NA,NA
"P18",0.94033031433138,NA,NA,0.982142857142857,NA,NA,0,NA,NA
"P19",0.842530755711775,NA,NA,0.928571428571429,NA,NA,0,NA,NA
"P20",0.871706758304696,NA,NA,0.928571428571429,NA,NA,0,NA,NA
"P21",0.936687394007914,NA,NA,0.964285714285714,NA,NA,0,NA,NA
"P22",0.323943661971831,NA,NA,0.517857142857143,NA,NA,0,NA,NA
"P23",0.328958630527817,NA,NA,0.625,NA,NA,0,NA,NA
"P24",0.721946375372393,NA,NA,0.910714285714286,NA,NA,0,NA,NA
"P25",0.673891944354578,NA,NA,0.839285714285714,NA,NA,0,NA,NA
"P26",-0.0144927536231882,NA,NA,0.955357142857143,NA,NA,0,NA,NA
"P27",0.757671125098348,NA,NA,0.901785714285714,NA,NA,0,NA,NA
