"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.974132070933309,0.960829000194793,0.986935978650798,0.985230234578627,0.977350068204046,0.992542073152344,0.560519282168767,0.536464299350897,0.584574264986636
"P1",1,NA,NA,1,NA,NA,0.144329896907216,NA,NA
"P2",1,NA,NA,1,NA,NA,0.927835051546392,NA,NA
"P3",1,NA,NA,1,NA,NA,0.0515463917525773,NA,NA
"P4",1,NA,NA,1,NA,NA,0.587628865979381,NA,NA
"P5",1,NA,NA,1,NA,NA,0.164948453608247,NA,NA
"P6",0.836148648648649,NA,NA,0.971428571428571,NA,NA,0.278350515463918,NA,NA
"P7",0.899168399168399,NA,NA,0.935483870967742,NA,NA,0.680412371134021,NA,NA
"P8",0.871693121693122,NA,NA,0.948717948717949,NA,NA,0.597938144329897,NA,NA
"P9",1,NA,NA,1,NA,NA,0.494845360824742,NA,NA
"P10",0.948156066274719,NA,NA,0.975,NA,NA,0.587628865979381,NA,NA
"P11",1,NA,NA,1,NA,NA,0.680412371134021,NA,NA
"P12",1,NA,NA,1,NA,NA,0.731958762886598,NA,NA
"P13",0.820037105751391,NA,NA,0.909090909090909,NA,NA,0.77319587628866,NA,NA
"P14",1,NA,NA,1,NA,NA,0.597938144329897,NA,NA
"P15",NA,NA,NA,NA,NA,NA,1,NA,NA
"P16",1,NA,NA,1,NA,NA,0.525773195876289,NA,NA
"P17",1,NA,NA,1,NA,NA,0.639175257731959,NA,NA
"P18",1,NA,NA,1,NA,NA,0.505154639175258,NA,NA
"P19",1,NA,NA,1,NA,NA,0.835051546391753,NA,NA
"P20",0.831157528285466,NA,NA,0.91304347826087,NA,NA,0.762886597938144,NA,NA
"P21",1,NA,NA,1,NA,NA,0.618556701030928,NA,NA
"P22",1,NA,NA,1,NA,NA,0.989690721649485,NA,NA
"P23",0.899896800825593,NA,NA,0.980392156862745,NA,NA,0.474226804123711,NA,NA
"P24",0.68582995951417,NA,NA,0.938461538461538,NA,NA,0.329896907216495,NA,NA
"P25",1,NA,NA,1,NA,NA,0.556701030927835,NA,NA
"P26",0.619607843137255,NA,NA,0.988235294117647,NA,NA,0.123711340206186,NA,NA
"P27",1,NA,NA,1,NA,NA,0.474226804123711,NA,NA
