"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.0684579346048322,-0.0070678515139873,0.141715537205984,0.488095238095238,0.436507936507937,0.537698412698413,0,0,0
"Eligibility",-0.155555555555556,NA,NA,0.446428571428571,NA,NA,0,NA,NA
"Recruitment",0.125881168177241,NA,NA,0.553571428571429,NA,NA,0,NA,NA
"Setting",0.0525087514585765,NA,NA,0.642857142857143,NA,NA,0,NA,NA
"Organization",-0.0199479618386817,NA,NA,0.303571428571429,NA,NA,0,NA,NA
"Flex. delivery",0.0102622576966931,NA,NA,0.267857142857143,NA,NA,0,NA,NA
"Flex. adherence",0.281368821292776,NA,NA,0.625,NA,NA,0,NA,NA
"Follow-up",0.00851636037651271,NA,NA,0.339285714285714,NA,NA,0,NA,NA
"Outcome",0.299123904881102,NA,NA,0.696428571428571,NA,NA,0,NA,NA
"Analysis",0.174631531933899,NA,NA,0.517857142857143,NA,NA,0,NA,NA
