"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.875365438798844,0.843503268859304,0.906379933570425,0.933287482806052,0.915431658158979,0.950440380684381,0.444826269568538,0.41581726043177,0.474980754077585
"P1",0.188769414575866,NA,NA,0.924731182795699,NA,NA,0.0412371134020619,NA,NA
"P2",0.75840597758406,NA,NA,0.894736842105263,NA,NA,0.804123711340206,NA,NA
"P3",0.467032967032967,NA,NA,0.989010989010989,NA,NA,0.0618556701030928,NA,NA
"P4",0.619607843137255,NA,NA,0.964705882352941,NA,NA,0.123711340206186,NA,NA
"P5",0.930960854092527,NA,NA,0.973684210526316,NA,NA,0.608247422680412,NA,NA
"P6",0.874107722258274,NA,NA,0.973684210526316,NA,NA,0.216494845360825,NA,NA
"P7",0.724952741020794,NA,NA,0.828571428571429,NA,NA,0.639175257731959,NA,NA
"P8",0.828999559277215,NA,NA,0.91304347826087,NA,NA,0.525773195876289,NA,NA
"P9",0.724822695035461,NA,NA,0.974025974025974,NA,NA,0.206185567010309,NA,NA
"P10",0.887688151292937,NA,NA,0.950819672131147,NA,NA,0.371134020618557,NA,NA
"P11",1,NA,NA,1,NA,NA,0.402061855670103,NA,NA
"P12",1,NA,NA,1,NA,NA,0.556701030927835,NA,NA
"P13",0.888420245398773,NA,NA,0.941176470588235,NA,NA,0.474226804123711,NA,NA
"P14",0.962948815889992,NA,NA,0.980769230769231,NA,NA,0.463917525773196,NA,NA
"P15",0.54962275101567,NA,NA,0.68,NA,NA,0.742268041237113,NA,NA
"P16",0.327238335435057,NA,NA,0.760869565217391,NA,NA,0.525773195876289,NA,NA
"P17",0.950761421319797,NA,NA,0.983333333333333,NA,NA,0.381443298969072,NA,NA
"P18",1,NA,NA,1,NA,NA,0.319587628865979,NA,NA
"P19",0.898641588296761,NA,NA,0.947368421052632,NA,NA,0.608247422680412,NA,NA
"P20",0.959900785448532,NA,NA,0.979166666666667,NA,NA,0.505154639175258,NA,NA
"P21",0.965639390719093,NA,NA,0.981818181818182,NA,NA,0.43298969072165,NA,NA
"P22",0.500857632933105,NA,NA,0.64,NA,NA,0.742268041237113,NA,NA
"P23",0.421241050119332,NA,NA,0.761904761904762,NA,NA,0.56701030927835,NA,NA
"P24",0.635109717868338,NA,NA,0.907692307692308,NA,NA,0.329896907216495,NA,NA
"P25",0.600329625051504,NA,NA,0.807692307692308,NA,NA,0.463917525773196,NA,NA
"P26",0.544600938967136,NA,NA,0.985915492957746,NA,NA,0.268041237113402,NA,NA
"P27",0.885815185403178,NA,NA,0.944444444444444,NA,NA,0.628865979381443,NA,NA
