"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.936264742993478,0.914871689583483,0.956403875072021,0.963855421686747,0.95185202386804,0.975608241095426,0.451058201058201,0.429571893211245,0.473214285714286
"P1",0.37196261682243,NA,NA,0.94392523364486,NA,NA,0.0446428571428571,NA,NA
"P2",0.703442188879082,NA,NA,0.769230769230769,NA,NA,0.883928571428571,NA,NA
"P3",0.490909090909091,NA,NA,0.990909090909091,NA,NA,0.0178571428571429,NA,NA
"P4",0.729141475211608,NA,NA,0.970149253731343,NA,NA,0.401785714285714,NA,NA
"P5",1,NA,NA,1,NA,NA,0.116071428571429,NA,NA
"P6",0.932692307692308,NA,NA,0.988095238095238,NA,NA,0.25,NA,NA
"P7",0.786259541984733,NA,NA,0.863636363636364,NA,NA,0.607142857142857,NA,NA
"P8",0.860826343584964,NA,NA,0.940298507462687,NA,NA,0.401785714285714,NA,NA
"P9",0.875417130144605,NA,NA,0.987341772151899,NA,NA,0.294642857142857,NA,NA
"P10",0.910016068559186,NA,NA,0.956521739130435,NA,NA,0.383928571428571,NA,NA
"P11",1,NA,NA,1,NA,NA,0.491071428571429,NA,NA
"P12",0.948076031525267,NA,NA,0.977777777777778,NA,NA,0.598214285714286,NA,NA
"P13",0.959124087591241,NA,NA,0.978723404255319,NA,NA,0.580357142857143,NA,NA
"P14",0.961259079903148,NA,NA,0.979591836734694,NA,NA,0.5625,NA,NA
"P15",0.533333333333333,NA,NA,0.75,NA,NA,0.964285714285714,NA,NA
"P16",1,NA,NA,1,NA,NA,0.526785714285714,NA,NA
"P17",0.956656346749226,NA,NA,0.984375,NA,NA,0.428571428571429,NA,NA
"P18",1,NA,NA,1,NA,NA,0.321428571428571,NA,NA
"P19",1,NA,NA,1,NA,NA,0.616071428571429,NA,NA
"P20",0.913945447560507,NA,NA,0.954545454545455,NA,NA,0.607142857142857,NA,NA
"P21",1,NA,NA,1,NA,NA,0.5625,NA,NA
"P22",1,NA,NA,1,NA,NA,0.964285714285714,NA,NA
"P23",1,NA,NA,1,NA,NA,0.535714285714286,NA,NA
"P24",0.612791702679343,NA,NA,0.910112359550562,NA,NA,0.205357142857143,NA,NA
"P25",0.57610164909435,NA,NA,0.797101449275362,NA,NA,0.383928571428571,NA,NA
"P26",-0.0275229357798163,NA,NA,0.963302752293578,NA,NA,0.0267857142857143,NA,NA
"P27",1,NA,NA,1,NA,NA,0.401785714285714,NA,NA
