"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.428804178844599,0.348854872673549,0.504719673625771,0.678571428571429,0.628340482897891,0.726190476190476,0,0,0
"P1",0.65,NA,NA,0.964285714285714,NA,NA,0,NA,NA
"P2",0.0232558139534884,NA,NA,0.25,NA,NA,0,NA,NA
"P3",0,NA,NA,0.964285714285714,NA,NA,0,NA,NA
"P4",0.169491525423729,NA,NA,0.75,NA,NA,0,NA,NA
"P5",0.471698113207547,NA,NA,0.928571428571429,NA,NA,0,NA,NA
"P6",0.511627906976744,NA,NA,0.892857142857143,NA,NA,0,NA,NA
"P7",0.0707964601769913,NA,NA,0.464285714285714,NA,NA,0,NA,NA
"P8",0.138461538461539,NA,NA,0.571428571428571,NA,NA,0,NA,NA
"P9",0.204545454545455,NA,NA,0.821428571428571,NA,NA,0,NA,NA
"P10",0.700534759358289,NA,NA,0.857142857142857,NA,NA,0,NA,NA
"P11",0.16,NA,NA,0.785714285714286,NA,NA,0,NA,NA
"P12",0.642857142857143,NA,NA,0.821428571428571,NA,NA,0,NA,NA
"P13",0.273453093812375,NA,NA,0.535714285714286,NA,NA,0,NA,NA
"P14",0.554545454545454,NA,NA,0.75,NA,NA,0,NA,NA
"P15",0.313485113835377,NA,NA,0.5,NA,NA,0,NA,NA
"P16",0.0493827160493828,NA,NA,0.214285714285714,NA,NA,0,NA,NA
"P17",0.377777777777778,NA,NA,0.714285714285714,NA,NA,0,NA,NA
"P18",0.1875,NA,NA,0.535714285714286,NA,NA,0,NA,NA
"P19",0.563636363636364,NA,NA,0.785714285714286,NA,NA,0,NA,NA
"P20",0.173913043478261,NA,NA,0.321428571428571,NA,NA,0,NA,NA
"P21",0.767634854771784,NA,NA,0.857142857142857,NA,NA,0,NA,NA
"P22",0.318260869565217,NA,NA,0.5,NA,NA,0,NA,NA
"P23",0.071090047393365,NA,NA,0.25,NA,NA,0,NA,NA
"P24",0.243243243243243,NA,NA,0.821428571428571,NA,NA,0,NA,NA
"P25",0.377777777777778,NA,NA,0.714285714285714,NA,NA,0,NA,NA
"P26",0,NA,NA,0.892857142857143,NA,NA,0,NA,NA
"P27",0.702127659574468,NA,NA,0.857142857142857,NA,NA,0,NA,NA
