"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.904032781041302,0.875162271382465,0.930837863015292,0.946979038224414,0.930150651169514,0.962285314075063,0.310960067969414,0.288870008496177,0.334749362786746
"A1",0.905560458958517,NA,NA,0.964285714285714,NA,NA,0.476635514018692,NA,NA
"A2",0.861899845121322,NA,NA,0.932432432432432,NA,NA,0.308411214953271,NA,NA
"A3",0.911325966850829,NA,NA,0.955882352941177,NA,NA,0.364485981308411,NA,NA
"A4",0.842531272994849,NA,NA,0.955056179775281,NA,NA,0.168224299065421,NA,NA
"A5",0.790196078431373,NA,NA,0.975609756097561,NA,NA,0.233644859813084,NA,NA
"A6",0.805454545454545,NA,NA,0.954022988505747,NA,NA,0.186915887850467,NA,NA
"A7",0.928809048569528,NA,NA,0.962962962962963,NA,NA,0.242990654205607,NA,NA
"A8",0.963679565512559,NA,NA,0.980769230769231,NA,NA,0.514018691588785,NA,NA
"A9",0.932746700188561,NA,NA,0.965116279069767,NA,NA,0.196261682242991,NA,NA
"A10",0.481421647819063,NA,NA,0.625,NA,NA,0.700934579439252,NA,NA
"A11",-0.0288461538461537,NA,NA,0.961538461538462,NA,NA,0.0280373831775701,NA,NA
