"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.912868319645012,0.88052185348633,0.940969794225921,0.950746268656716,0.93213608092005,0.966925024276673,0.451269451269451,0.419328419328419,0.486486486486487
"A1",0.89069423929099,NA,NA,0.952380952380952,NA,NA,0.621621621621622,NA,NA
"A2",0.933333333333333,NA,NA,0.966666666666667,NA,NA,0.459459459459459,NA,NA
"A3",0.902603100321732,NA,NA,0.951612903225806,NA,NA,0.441441441441441,NA,NA
"A4",0.877887788778878,NA,NA,0.966666666666667,NA,NA,0.459459459459459,NA,NA
"A5",0.754152823920266,NA,NA,0.966101694915254,NA,NA,0.468468468468468,NA,NA
"A6",0.835311572700297,NA,NA,0.963855421686747,NA,NA,0.252252252252252,NA,NA
"A7",0.918161710493979,NA,NA,0.957746478873239,NA,NA,0.36036036036036,NA,NA
"A8",1,NA,NA,1,NA,NA,0.540540540540541,NA,NA
"A9",0.905772495755518,NA,NA,0.950617283950617,NA,NA,0.27027027027027,NA,NA
"A10",0.7,NA,NA,0.785714285714286,NA,NA,0.621621621621622,NA,NA
"A11",0.0176991150442477,NA,NA,0.949152542372881,NA,NA,0.468468468468468,NA,NA
