"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.893498694053055,0.866946341911307,0.921439923404886,0.939890710382514,0.924879636460884,0.955595726816099,0.389389389389389,0.356022689356023,0.423081279589321
"P1",0.260704091341579,NA,NA,0.927083333333333,NA,NA,0.135135135135135,NA,NA
"P2",0.729268292682927,NA,NA,0.923076923076923,NA,NA,0.648648648648649,NA,NA
"P3",0.471428571428571,NA,NA,0.990476190476191,NA,NA,0.0540540540540541,NA,NA
"P4",0.709424083769634,NA,NA,0.965909090909091,NA,NA,0.207207207207207,NA,NA
"P5",0.93631669535284,NA,NA,0.986301369863014,NA,NA,0.342342342342342,NA,NA
"P6",0.940988835725678,NA,NA,0.988636363636364,NA,NA,0.207207207207207,NA,NA
"P7",0.791744840525328,NA,NA,0.877551020408163,NA,NA,0.558558558558559,NA,NA
"P8",0.859449192782526,NA,NA,0.936507936507937,NA,NA,0.432432432432432,NA,NA
"P9",0.51948051948052,NA,NA,0.951219512195122,NA,NA,0.261261261261261,NA,NA
"P10",0.939608269858542,NA,NA,0.971428571428571,NA,NA,0.369369369369369,NA,NA
"P11",1,NA,NA,1,NA,NA,0.378378378378378,NA,NA
"P12",0.906748809857183,NA,NA,0.953846153846154,NA,NA,0.414414414414414,NA,NA
"P13",0.859715639810427,NA,NA,0.923076923076923,NA,NA,0.531531531531532,NA,NA
"P14",0.974582092970002,NA,NA,0.986666666666667,NA,NA,0.324324324324324,NA,NA
"P15",0.666039864610756,NA,NA,0.764705882352941,NA,NA,0.693693693693694,NA,NA
"P16",0.598915989159892,NA,NA,0.870967741935484,NA,NA,0.441441441441441,NA,NA
"P17",0.957192441187813,NA,NA,0.985915492957746,NA,NA,0.36036036036036,NA,NA
"P18",0.952216960826517,NA,NA,0.98780487804878,NA,NA,0.261261261261261,NA,NA
"P19",0.89344,NA,NA,0.951612903225806,NA,NA,0.441441441441441,NA,NA
"P20",0.925553319919517,NA,NA,0.96,NA,NA,0.54954954954955,NA,NA
"P21",1,NA,NA,1,NA,NA,0.351351351351351,NA,NA
"P22",0.807542262678804,NA,NA,0.862068965517241,NA,NA,0.738738738738739,NA,NA
"P23",0.479280688037529,NA,NA,0.815384615384615,NA,NA,0.414414414414414,NA,NA
"P24",0.563564875491481,NA,NA,0.888888888888889,NA,NA,0.27027027027027,NA,NA
"P25",0.558522727272727,NA,NA,0.784615384615385,NA,NA,0.414414414414414,NA,NA
"P26",0.104838709677419,NA,NA,0.967741935483871,NA,NA,0.162162162162162,NA,NA
"P27",0.758485639686684,NA,NA,0.9,NA,NA,0.54954954954955,NA,NA
