"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.585488701334059,0.469093756669257,0.694931394678263,0.627737226277372,0.551038286467843,0.705403977210355,0.728174603174603,0.688492063492063,0.765822608986497
"Eligibility",0.68072976054732,NA,NA,0.666666666666667,NA,NA,0.732142857142857,NA,NA
"Recruitment",0.83801652892562,NA,NA,0.777777777777778,NA,NA,0.678571428571429,NA,NA
"Setting",0.276641550053821,NA,NA,0.611111111111111,NA,NA,0.678571428571429,NA,NA
"Organization",0.262015503875969,NA,NA,0.444444444444444,NA,NA,0.839285714285714,NA,NA
"Flex. delivery",0.475655430711611,NA,NA,0.5,NA,NA,0.928571428571429,NA,NA
"Flex. adherence",0.526032315978456,NA,NA,0.735294117647059,NA,NA,0.392857142857143,NA,NA
"Follow-up",0.654587509637625,NA,NA,0.545454545454545,NA,NA,0.803571428571429,NA,NA
"Outcome",0.0182063385030344,NA,NA,0.454545454545455,NA,NA,0.803571428571429,NA,NA
"Analysis",0.502222222222222,NA,NA,0.529411764705882,NA,NA,0.696428571428571,NA,NA
