"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.90576643556333,0.871390078611138,0.936220400878837,0.946980854197349,0.927541119354394,0.964338380536095,0.443898443898444,0.413595413595414,0.476658476658477
"A1",0.836041358936484,NA,NA,0.928571428571429,NA,NA,0.621621621621622,NA,NA
"A2",0.905209222886422,NA,NA,0.953125,NA,NA,0.423423423423423,NA,NA
"A3",0.744827586206896,NA,NA,0.873015873015873,NA,NA,0.432432432432432,NA,NA
"A4",0.827371695178849,NA,NA,0.951612903225806,NA,NA,0.441441441441441,NA,NA
"A5",0.906329113924051,NA,NA,0.9875,NA,NA,0.279279279279279,NA,NA
"A6",0.940514469453376,NA,NA,0.988095238095238,NA,NA,0.243243243243243,NA,NA
"A7",0.887935386168602,NA,NA,0.941176470588235,NA,NA,0.387387387387387,NA,NA
"A8",0.81973203410475,NA,NA,0.904761904761905,NA,NA,0.621621621621622,NA,NA
"A9",0.951047409040794,NA,NA,0.974025974025974,NA,NA,0.306306306306306,NA,NA
"A10",0.796610169491525,NA,NA,0.857142857142857,NA,NA,0.747747747747748,NA,NA
"A11",0.121372031662269,NA,NA,0.956521739130435,NA,NA,0.378378378378378,NA,NA
