"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.928424215912568,0.904258488966585,0.950097043363791,0.959615384615385,0.946570274739183,0.97216275002099,0.398148148148148,0.361496913580247,0.43517538384614
"P1",1,NA,NA,1,NA,NA,0.197916666666667,NA,NA
"P2",1,NA,NA,1,NA,NA,0.65625,NA,NA
"P3",1,NA,NA,1,NA,NA,0.0729166666666667,NA,NA
"P4",0.895424836601307,NA,NA,0.986842105263158,NA,NA,0.208333333333333,NA,NA
"P5",1,NA,NA,1,NA,NA,0.364583333333333,NA,NA
"P6",0.818181818181818,NA,NA,0.964285714285714,NA,NA,0.125,NA,NA
"P7",0.916157205240175,NA,NA,0.951219512195122,NA,NA,0.572916666666667,NA,NA
"P8",1,NA,NA,1,NA,NA,0.46875,NA,NA
"P9",0.767272727272727,NA,NA,0.971830985915493,NA,NA,0.260416666666667,NA,NA
"P10",0.96319018404908,NA,NA,0.982758620689655,NA,NA,0.395833333333333,NA,NA
"P11",0.91864406779661,NA,NA,0.983333333333333,NA,NA,0.375,NA,NA
"P12",1,NA,NA,1,NA,NA,0.427083333333333,NA,NA
"P13",0.654676258992806,NA,NA,0.808510638297872,NA,NA,0.510416666666667,NA,NA
"P14",0.941320293398533,NA,NA,0.96875,NA,NA,0.333333333333333,NA,NA
"P15",0.699436443331246,NA,NA,0.782608695652174,NA,NA,0.760416666666667,NA,NA
"P16",0.559885386819484,NA,NA,0.866666666666667,NA,NA,0.375,NA,NA
"P17",0.905325443786982,NA,NA,0.967213114754098,NA,NA,0.364583333333333,NA,NA
"P18",0.945330296127563,NA,NA,0.985714285714286,NA,NA,0.270833333333333,NA,NA
"P19",1,NA,NA,1,NA,NA,0.479166666666667,NA,NA
"P20",0.685116851168512,NA,NA,0.822222222222222,NA,NA,0.53125,NA,NA
"P21",1,NA,NA,1,NA,NA,0.354166666666667,NA,NA
"P22",0.869565217391304,NA,NA,0.904761904761905,NA,NA,0.78125,NA,NA
"P23",0.537126325940212,NA,NA,0.850746268656716,NA,NA,0.302083333333333,NA,NA
"P24",0.787453874538745,NA,NA,0.953846153846154,NA,NA,0.322916666666667,NA,NA
"P25",0.956124314442413,NA,NA,0.978723404255319,NA,NA,0.510416666666667,NA,NA
"P26",0.706422018348624,NA,NA,0.987341772151899,NA,NA,0.177083333333333,NA,NA
"P27",0.936758893280632,NA,NA,0.976744186046512,NA,NA,0.552083333333333,NA,NA
