"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.9258356769235,0.89118992950772,0.956395224092372,0.958558558558559,0.939285714285714,0.975743960912289,0.474431818181818,0.43844696969697,0.508522727272727
"A1",1,NA,NA,1,NA,NA,0.614583333333333,NA,NA
"A2",0.927327781983346,NA,NA,0.963636363636364,NA,NA,0.427083333333333,NA,NA
"A3",1,NA,NA,1,NA,NA,0.385416666666667,NA,NA
"A4",0.92814371257485,NA,NA,0.98,NA,NA,0.479166666666667,NA,NA
"A5",0.846153846153846,NA,NA,0.979166666666667,NA,NA,0.5,NA,NA
"A6",1,NA,NA,1,NA,NA,0.270833333333333,NA,NA
"A7",0.938204055358867,NA,NA,0.968253968253968,NA,NA,0.34375,NA,NA
"A8",0.954372623574145,NA,NA,0.976744186046512,NA,NA,0.552083333333333,NA,NA
"A9",0.933101045296167,NA,NA,0.964912280701754,NA,NA,0.40625,NA,NA
"A10",0.763643824374231,NA,NA,0.828571428571429,NA,NA,0.635416666666667,NA,NA
"A11",0.168831168831169,NA,NA,0.789473684210526,NA,NA,0.604166666666667,NA,NA
