"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.72737597422672,0.66224501929464,0.787452621889264,0.834146341463415,0.793820282050529,0.870413324414745,0.667207792207792,0.638798701298701,0.696428571428571
"A1",0.205673758865248,NA,NA,0.333333333333333,NA,NA,0.598214285714286,NA,NA
"A2",0.811764705882353,NA,NA,0.909090909090909,NA,NA,0.607142857142857,NA,NA
"A3",0.384776353648967,NA,NA,0.666666666666667,NA,NA,0.4375,NA,NA
"A4",0.655737704918033,NA,NA,0.921052631578947,NA,NA,0.660714285714286,NA,NA
"A5",0.676300578034682,NA,NA,0.964285714285714,NA,NA,0.75,NA,NA
"A6",0.784615384615385,NA,NA,0.967741935483871,NA,NA,0.446428571428571,NA,NA
"A7",0.889618922470434,NA,NA,0.942307692307692,NA,NA,0.535714285714286,NA,NA
"A8",1,NA,NA,1,NA,NA,0.955357142857143,NA,NA
"A9",0.881773399014778,NA,NA,0.938775510204082,NA,NA,0.5625,NA,NA
"A10",0.891787439613527,NA,NA,0.9375,NA,NA,0.857142857142857,NA,NA
"A11",1,NA,NA,1,NA,NA,0.928571428571429,NA,NA
