"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.588703958042877,0.538040965016965,0.63468057998361,0.754764930114358,0.725874555452082,0.782482522665451,0.361201298701299,0.336038961038961,0.388778080299671
"A1",0.0733238231098431,NA,NA,0.246753246753247,NA,NA,0.3125,NA,NA
"A2",0.658456486042693,NA,NA,0.826666666666667,NA,NA,0.330357142857143,NA,NA
"A3",0.0631970260223046,NA,NA,0.490566037735849,NA,NA,0.0535714285714286,NA,NA
"A4",0.54014598540146,NA,NA,0.895348837209302,NA,NA,0.232142857142857,NA,NA
"A5",0.401869158878505,NA,NA,0.870967741935484,NA,NA,0.446428571428571,NA,NA
"A6",0.68503937007874,NA,NA,0.95049504950495,NA,NA,0.0982142857142857,NA,NA
"A7",0.747333880229696,NA,NA,0.865853658536585,NA,NA,0.267857142857143,NA,NA
"A8",0.1976401179941,NA,NA,0.346153846153846,NA,NA,0.767857142857143,NA,NA
"A9",0.828895678742907,NA,NA,0.911392405063291,NA,NA,0.294642857142857,NA,NA
"A10",0.578313253012048,NA,NA,0.722222222222222,NA,NA,0.678571428571429,NA,NA
"A11",0.792592592592593,NA,NA,0.982456140350877,NA,NA,0.491071428571429,NA,NA
