"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.875340503114489,0.835015159882836,0.91016707390412,0.927342256214149,0.904406958051827,0.947663551401869,0.509840674789128,0.473313406814251,0.548242357009554
"A1",1,NA,NA,1,NA,NA,0.845360824742268,NA,NA
"A2",0.964611455673112,NA,NA,0.982142857142857,NA,NA,0.422680412371134,NA,NA
"A3",0.960633116883117,NA,NA,0.978723404255319,NA,NA,0.515463917525773,NA,NA
"A4",1,NA,NA,1,NA,NA,0.587628865979381,NA,NA
"A5",1,NA,NA,1,NA,NA,0.597938144329897,NA,NA
"A6",0.932215234102027,NA,NA,0.98780487804878,NA,NA,0.154639175257732,NA,NA
"A7",0.971182412358883,NA,NA,0.985507246376812,NA,NA,0.288659793814433,NA,NA
"A8",0.843232323232323,NA,NA,0.92,NA,NA,0.484536082474227,NA,NA
"A9",0.899098474341193,NA,NA,0.948275862068966,NA,NA,0.402061855670103,NA,NA
"A10",0.79438261791203,NA,NA,0.851851851851852,NA,NA,0.721649484536082,NA,NA
"A11",0.0684759916492691,NA,NA,0.425,NA,NA,0.587628865979381,NA,NA
