"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.194431308755935,0.0944485671979844,0.29095226356117,0.4,0.355452912593029,0.444173753602187,0.176587301587302,0.140923422759535,0.214285714285714
"Eligibility",-0.0623306233062331,NA,NA,0.361702127659574,NA,NA,0.160714285714286,NA,NA
"Recruitment",0.141723764875586,NA,NA,0.382978723404255,NA,NA,0.160714285714286,NA,NA
"Setting",0.0341685649202734,NA,NA,0.318181818181818,NA,NA,0.214285714285714,NA,NA
"Organization",-0.073071027082269,NA,NA,0.361111111111111,NA,NA,0.357142857142857,NA,NA
"Flex. delivery",0.338210467079347,NA,NA,0.268292682926829,NA,NA,0.267857142857143,NA,NA
"Flex. adherence",0.364214350590372,NA,NA,0.541666666666667,NA,NA,0.142857142857143,NA,NA
"Follow-up",-0.0814441645675903,NA,NA,0.431818181818182,NA,NA,0.214285714285714,NA,NA
"Outcome",-0.0310214375788147,NA,NA,0.584905660377358,NA,NA,0.0535714285714286,NA,NA
"Analysis",0.0781893004115226,NA,NA,0.309090909090909,NA,NA,0.0178571428571429,NA,NA
