"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.646987556475428,0.551089463055798,0.746263626511675,0.67175572519084,0.592930845751955,0.751680336084818,0.740079365079365,0.696428571428571,0.779761904761905
"Eligibility",0.531100478468899,NA,NA,0.666666666666667,NA,NA,0.785714285714286,NA,NA
"Recruitment",0.933253873659118,NA,NA,0.846153846153846,NA,NA,0.767857142857143,NA,NA
"Setting",0.348837209302326,NA,NA,0.619047619047619,NA,NA,0.625,NA,NA
"Organization",0.460740740740741,NA,NA,0.666666666666667,NA,NA,0.785714285714286,NA,NA
"Flex. delivery",0.788878416588124,NA,NA,0.857142857142857,NA,NA,0.875,NA,NA
"Flex. adherence",0.575355450236967,NA,NA,0.785714285714286,NA,NA,0.5,NA,NA
"Follow-up",0.373134328358209,NA,NA,0.333333333333333,NA,NA,0.839285714285714,NA,NA
"Outcome",0.405918481295366,NA,NA,0.666666666666667,NA,NA,0.732142857142857,NA,NA
"Analysis",0.547474747474747,NA,NA,0.5,NA,NA,0.75,NA,NA
