"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.69298613687507,0.637854790895484,0.74962575782164,0.623015873015873,0.571428571428571,0.676587301587302,0,0,0
"Eligibility",0.736613603473227,NA,NA,0.767857142857143,NA,NA,0,NA,NA
"Recruitment",0.770036816765789,NA,NA,0.803571428571429,NA,NA,0,NA,NA
"Setting",0.653786707882535,NA,NA,0.625,NA,NA,0,NA,NA
"Organization",0.593976575571667,NA,NA,0.553571428571429,NA,NA,0,NA,NA
"Flex. delivery",0.595468724347398,NA,NA,0.535714285714286,NA,NA,0,NA,NA
"Flex. adherence",0.460500963391137,NA,NA,0.678571428571429,NA,NA,0,NA,NA
"Follow-up",0.509345794392523,NA,NA,0.571428571428571,NA,NA,0,NA,NA
"Outcome",0.505154639175258,NA,NA,0.517857142857143,NA,NA,0,NA,NA
"Analysis",0.54036850921273,NA,NA,0.553571428571429,NA,NA,0,NA,NA
