"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.645555265086104,0.570885223427416,0.712521351122313,0.722222222222222,0.678571428571429,0.767857142857143,0,0,0
"Eligibility",0.745454545454545,NA,NA,0.785714285714286,NA,NA,0,NA,NA
"Recruitment",0.590867579908676,NA,NA,0.821428571428571,NA,NA,0,NA,NA
"Setting",0.573667711598746,NA,NA,0.75,NA,NA,0,NA,NA
"Organization",0.558949880668258,NA,NA,0.625,NA,NA,0,NA,NA
"Flex. delivery",0.43484713564856,NA,NA,0.607142857142857,NA,NA,0,NA,NA
"Flex. adherence",0.168774051676746,NA,NA,0.678571428571429,NA,NA,0,NA,NA
"Follow-up",0.605435329642677,NA,NA,0.607142857142857,NA,NA,0,NA,NA
"Outcome",0.673728813559322,NA,NA,0.803571428571429,NA,NA,0,NA,NA
"Analysis",0.615425250924459,NA,NA,0.821428571428571,NA,NA,0,NA,NA
