"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.223430024609544,0.146439878159021,0.302876203068758,0.315286624203822,0.275363526019045,0.358244578961068,0.376984126984127,0.323412698412698,0.428571428571429
"Eligibility",-0.187446988973707,NA,NA,0.325581395348837,NA,NA,0.232142857142857,NA,NA
"Recruitment",0.231033299004463,NA,NA,0.4,NA,NA,0.196428571428571,NA,NA
"Setting",0.129623873173764,NA,NA,0.342857142857143,NA,NA,0.375,NA,NA
"Organization",0.0205261636311073,NA,NA,0.0967741935483871,NA,NA,0.446428571428571,NA,NA
"Flex. delivery",0.114509122502172,NA,NA,0.133333333333333,NA,NA,0.464285714285714,NA,NA
"Flex. adherence",0.566275724717858,NA,NA,0.710526315789474,NA,NA,0.321428571428571,NA,NA
"Follow-up",0.0959752321981423,NA,NA,0.1875,NA,NA,0.428571428571429,NA,NA
"Outcome",0.157425466703817,NA,NA,0.137931034482759,NA,NA,0.482142857142857,NA,NA
"Analysis",0.115394912985274,NA,NA,0.354838709677419,NA,NA,0.446428571428571,NA,NA
