"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.767705884961639,0.721450705710584,0.808797347496345,0.875,0.854670085922207,0.895155709944281,0.743386243386243,0.71794848386654,0.769179894179894
"P1",0.604705882352941,NA,NA,0.964705882352941,NA,NA,0.241071428571429,NA,NA
"P2",-0.0534653465346535,NA,NA,0.05,NA,NA,0.642857142857143,NA,NA
"P3",-0.142857142857143,NA,NA,0.979591836734694,NA,NA,0.125,NA,NA
"P4",0.709090909090909,NA,NA,0.971428571428571,NA,NA,0.6875,NA,NA
"P5",1,NA,NA,1,NA,NA,0.642857142857143,NA,NA
"P6",0.649269311064718,NA,NA,0.938775510204082,NA,NA,0.5625,NA,NA
"P7",0.0048130322102925,NA,NA,0.351351351351351,NA,NA,0.669642857142857,NA,NA
"P8",0.599284436493739,NA,NA,0.846153846153846,NA,NA,0.883928571428571,NA,NA
"P9",1,NA,NA,1,NA,NA,0.767857142857143,NA,NA
"P10",1,NA,NA,1,NA,NA,0.830357142857143,NA,NA
"P11",0.766666666666667,NA,NA,0.9,NA,NA,0.910714285714286,NA,NA
"P12",1,NA,NA,1,NA,NA,0.883928571428571,NA,NA
"P13",1,NA,NA,1,NA,NA,0.946428571428571,NA,NA
"P14",0.917464996315402,NA,NA,0.956521739130435,NA,NA,0.794642857142857,NA,NA
"P15",NA,NA,NA,NA,NA,NA,1,NA,NA
"P16",1,NA,NA,1,NA,NA,0.946428571428571,NA,NA
"P17",1,NA,NA,1,NA,NA,0.883928571428571,NA,NA
"P18",1,NA,NA,1,NA,NA,0.776785714285714,NA,NA
"P19",1,NA,NA,1,NA,NA,0.919642857142857,NA,NA
"P20",1,NA,NA,1,NA,NA,0.955357142857143,NA,NA
"P21",1,NA,NA,1,NA,NA,0.642857142857143,NA,NA
"P22",1,NA,NA,1,NA,NA,0.982142857142857,NA,NA
"P23",1,NA,NA,1,NA,NA,0.901785714285714,NA,NA
"P24",0.153846153846154,NA,NA,0.803571428571429,NA,NA,0.5,NA,NA
"P25",0.398173025255239,NA,NA,0.714285714285714,NA,NA,0.6875,NA,NA
"P26",0.5625,NA,NA,0.984375,NA,NA,0.428571428571429,NA,NA
"P27",1,NA,NA,1,NA,NA,0.857142857142857,NA,NA
