"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.822583078463374,0.747274737456411,0.894929474838518,0.891752577319588,0.846910931251242,0.935635430128554,0.842532467532468,0.821428571428571,0.86523911926071
"A1",0.404255319148936,NA,NA,0.5,NA,NA,0.785714285714286,NA,NA
"A2",1,NA,NA,1,NA,NA,0.839285714285714,NA,NA
"A3",0.675988428158149,NA,NA,0.823529411764706,NA,NA,0.696428571428571,NA,NA
"A4",0.222222222222222,NA,NA,0.833333333333333,NA,NA,0.892857142857143,NA,NA
"A5",1,NA,NA,1,NA,NA,0.866071428571429,NA,NA
"A6",1,NA,NA,1,NA,NA,0.705357142857143,NA,NA
"A7",0.935034802784223,NA,NA,0.96551724137931,NA,NA,0.741071428571429,NA,NA
"A8",1,NA,NA,1,NA,NA,0.982142857142857,NA,NA
"A9",1,NA,NA,1,NA,NA,0.785714285714286,NA,NA
"A10",1,NA,NA,1,NA,NA,0.991071428571429,NA,NA
"A11",1,NA,NA,1,NA,NA,0.982142857142857,NA,NA
