"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.921716375730962,0.89504272652907,0.947414674961187,0.956591639871383,0.941958714043609,0.970871383961278,0.417057169634489,0.388027558641805,0.446086780627174
"A1",1,NA,NA,1,NA,NA,0.597938144329897,NA,NA
"A2",0.879727216367018,NA,NA,0.939393939393939,NA,NA,0.319587628865979,NA,NA
"A3",0.959465106560802,NA,NA,0.978260869565217,NA,NA,0.525773195876289,NA,NA
"A4",1,NA,NA,1,NA,NA,0.237113402061856,NA,NA
"A5",0.903578528827038,NA,NA,0.984615384615385,NA,NA,0.329896907216495,NA,NA
"A6",1,NA,NA,1,NA,NA,0.164948453608247,NA,NA
"A7",1,NA,NA,1,NA,NA,0.319587628865979,NA,NA
"A8",0.902414486921529,NA,NA,0.952380952380952,NA,NA,0.783505154639175,NA,NA
"A9",1,NA,NA,1,NA,NA,0.34020618556701,NA,NA
"A10",0.418581418581419,NA,NA,0.571428571428571,NA,NA,0.56701030927835,NA,NA
"A11",0.691573926868045,NA,NA,0.96551724137931,NA,NA,0.402061855670103,NA,NA
