"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.945726765247644,0.925750365319639,0.964227950103244,0.968713105076741,0.956271970202429,0.979361034690915,0.353188239786178,0.329916307805121,0.376469872061548
"P1",1,NA,NA,1,NA,NA,0.11340206185567,NA,NA
"P2",1,NA,NA,1,NA,NA,0.649484536082474,NA,NA
"P3",1,NA,NA,1,NA,NA,0.0206185567010309,NA,NA
"P4",1,NA,NA,1,NA,NA,0.45360824742268,NA,NA
"P5",1,NA,NA,1,NA,NA,0.0618556701030928,NA,NA
"P6",0.750962772785623,NA,NA,0.953488372093023,NA,NA,0.11340206185567,NA,NA
"P7",0.913930789707187,NA,NA,0.948717948717949,NA,NA,0.597938144329897,NA,NA
"P8",0.875641025641026,NA,NA,0.946666666666667,NA,NA,0.22680412371134,NA,NA
"P9",0.908920187793427,NA,NA,0.987654320987654,NA,NA,0.164948453608247,NA,NA
"P10",0.882531032394793,NA,NA,0.942857142857143,NA,NA,0.278350515463918,NA,NA
"P11",0.872116018457482,NA,NA,0.96875,NA,NA,0.34020618556701,NA,NA
"P12",1,NA,NA,1,NA,NA,0.422680412371134,NA,NA
"P13",0.786578657865787,NA,NA,0.887323943661972,NA,NA,0.268041237113402,NA,NA
"P14",0.942210306821567,NA,NA,0.969230769230769,NA,NA,0.329896907216495,NA,NA
"P15",0.579479768786127,NA,NA,0.7,NA,NA,0.793814432989691,NA,NA
"P16",0.66551724137931,NA,NA,0.932203389830508,NA,NA,0.391752577319588,NA,NA
"P17",1,NA,NA,1,NA,NA,0.309278350515464,NA,NA
"P18",1,NA,NA,1,NA,NA,0.329896907216495,NA,NA
"P19",1,NA,NA,1,NA,NA,0.597938144329897,NA,NA
"P20",0.786891248626877,NA,NA,0.884615384615385,NA,NA,0.463917525773196,NA,NA
"P21",1,NA,NA,1,NA,NA,0.309278350515464,NA,NA
"P22",0.364628820960699,NA,NA,0.571428571428571,NA,NA,0.927835051546392,NA,NA
"P23",0.91963545981773,NA,NA,0.983333333333333,NA,NA,0.381443298969072,NA,NA
"P24",0.732782369146005,NA,NA,0.942857142857143,NA,NA,0.278350515463918,NA,NA
"P25",1,NA,NA,1,NA,NA,0.371134020618557,NA,NA
"P26",0.624031007751938,NA,NA,0.988372093023256,NA,NA,0.11340206185567,NA,NA
"P27",0.952003958436418,NA,NA,0.986666666666667,NA,NA,0.22680412371134,NA,NA
