"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.90388552870712,0.880230947928145,0.925641680767928,0.944193061840121,0.930378072821301,0.956432408303537,0.324159021406728,0.303440504611215,0.344206591913014
"P1",0.0831775700934581,NA,NA,0.91588785046729,NA,NA,0.018348623853211,NA,NA
"P2",0.82461786001609,NA,NA,0.923076923076923,NA,NA,0.761467889908257,NA,NA
"P3",0.49537037037037,NA,NA,0.990740740740741,NA,NA,0.00917431192660551,NA,NA
"P4",1,NA,NA,1,NA,NA,0.385321100917431,NA,NA
"P5",0.944977284199899,NA,NA,0.99009900990099,NA,NA,0.073394495412844,NA,NA
"P6",0.898698884758364,NA,NA,0.974683544303797,NA,NA,0.275229357798165,NA,NA
"P7",0.80024434941967,NA,NA,0.903225806451613,NA,NA,0.431192660550459,NA,NA
"P8",0.877113866967306,NA,NA,0.95,NA,NA,0.26605504587156,NA,NA
"P9",0.613817537643933,NA,NA,0.952941176470588,NA,NA,0.220183486238532,NA,NA
"P10",0.950978187542163,NA,NA,0.975903614457831,NA,NA,0.238532110091743,NA,NA
"P11",0.948390151515151,NA,NA,0.981818181818182,NA,NA,0.495412844036697,NA,NA
"P12",0.923329425556858,NA,NA,0.9625,NA,NA,0.26605504587156,NA,NA
"P13",0.912566844919786,NA,NA,0.951612903225806,NA,NA,0.431192660550459,NA,NA
"P14",0.97609649122807,NA,NA,0.9875,NA,NA,0.26605504587156,NA,NA
"P15",0.607560756075608,NA,NA,0.720930232558139,NA,NA,0.605504587155963,NA,NA
"P16",0.433556050482554,NA,NA,0.78125,NA,NA,0.412844036697248,NA,NA
"P17",0.974041438437723,NA,NA,0.989247311827957,NA,NA,0.146788990825688,NA,NA
"P18",0.922585227272727,NA,NA,0.97752808988764,NA,NA,0.18348623853211,NA,NA
"P19",0.939157130895897,NA,NA,0.973684210526316,NA,NA,0.302752293577982,NA,NA
"P20",0.795573893473368,NA,NA,0.878048780487805,NA,NA,0.623853211009174,NA,NA
"P21",1,NA,NA,1,NA,NA,0.293577981651376,NA,NA
"P22",0.850206138341732,NA,NA,0.896551724137931,NA,NA,0.73394495412844,NA,NA
"P23",0.57421875,NA,NA,0.864406779661017,NA,NA,0.458715596330275,NA,NA
"P24",0.658765652951699,NA,NA,0.919540229885057,NA,NA,0.201834862385321,NA,NA
"P25",0.648125155202384,NA,NA,0.828947368421053,NA,NA,0.302752293577982,NA,NA
"P26",0.190594059405941,NA,NA,0.97029702970297,NA,NA,0.073394495412844,NA,NA
"P27",0.924905270409921,NA,NA,0.974683544303797,NA,NA,0.275229357798165,NA,NA
