"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.943165762088454,0.918205410146642,0.963158968083174,0.968227424749164,0.954314720812183,0.979450260904476,0.439550140581068,0.412371134020619,0.466705337328205
"A1",1,NA,NA,1,NA,NA,0.77319587628866,NA,NA
"A2",0.941619018958772,NA,NA,0.970588235294118,NA,NA,0.298969072164948,NA,NA
"A3",0.959917355371901,NA,NA,0.978260869565217,NA,NA,0.525773195876289,NA,NA
"A4",1,NA,NA,1,NA,NA,0.237113402061856,NA,NA
"A5",1,NA,NA,1,NA,NA,0.350515463917526,NA,NA
"A6",1,NA,NA,1,NA,NA,0.123711340206186,NA,NA
"A7",1,NA,NA,1,NA,NA,0.298969072164948,NA,NA
"A8",0.760493827160494,NA,NA,0.882352941176471,NA,NA,0.824742268041237,NA,NA
"A9",1,NA,NA,1,NA,NA,0.360824742268041,NA,NA
"A10",0.523006673691605,NA,NA,0.65,NA,NA,0.587628865979381,NA,NA
"A11",1,NA,NA,1,NA,NA,0.45360824742268,NA,NA
