"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.930321504233544,0.898519173760196,0.956649386492216,0.959114139693356,0.940567543197313,0.974868980656915,0.523538961038961,0.490280361258771,0.556006493506494
"A1",0.819160387513455,NA,NA,0.869565217391304,NA,NA,0.794642857142857,NA,NA
"A2",0.909943714821764,NA,NA,0.953846153846154,NA,NA,0.419642857142857,NA,NA
"A3",0.911181601903251,NA,NA,0.952380952380952,NA,NA,0.625,NA,NA
"A4",0.846994535519126,NA,NA,0.962264150943396,NA,NA,0.526785714285714,NA,NA
"A5",0.858227848101266,NA,NA,0.978260869565217,NA,NA,0.589285714285714,NA,NA
"A6",0.932038834951456,NA,NA,0.988505747126437,NA,NA,0.223214285714286,NA,NA
"A7",0.926637554585153,NA,NA,0.9625,NA,NA,0.285714285714286,NA,NA
"A8",1,NA,NA,1,NA,NA,0.482142857142857,NA,NA
"A9",0.902226102138804,NA,NA,0.949367088607595,NA,NA,0.294642857142857,NA,NA
"A10",0.862689006947282,NA,NA,0.903225806451613,NA,NA,0.723214285714286,NA,NA
"A11",-0.142857142857143,NA,NA,0.91304347826087,NA,NA,0.794642857142857,NA,NA
