publication_id,tool,quote,best_match_source,best_match,similarity
100,AMSTAR,A total of 1841 citations were extracted from the searches.,fulltext,A total of 1841 citations were excluded ,62.71186440677966
100,AMSTAR,The methodological quality of the included studies was assessed using the Newcastle-Ottawa Scale.,fulltext,the methodological quality both of randomised and non-randomised studies ,50.51546391752577
100,AMSTAR,Two authors searched Medline and Embase to identify relevant studies.,fulltext,Two authors searched Medline and Embase to identify relevant studies.,100.0
100,AMSTAR,"Characteristics of the 9 included studies8,11–18 are shown in Table 1 and results from the studies are provided in Table 2.",fulltext,"Characteristics of the 9 included studies 8,11–18 are shown in Table 1 and results from the studies are provided in Table 2.",100.0
100,AMSTAR,The aim of this study is to assess the influence of surgeon specialization on outcomes following appendectomy in children.,fulltext,The aim of this study is to assess the influence of surgeon specialization on outcomes following appendicectomy in children.,100.0
100,AMSTAR,Two authors initially screened titles and abstracts and then full text manuscripts were examined. Pooled risk ratios and pooled mean differences were used in analysis.,fulltext,Two authors initially screened titles and abstracts and then full text manuscripts were evaluated. Data were extracted by 2 authors using an electronic spreadsheet. Pooled risk ratios and pooled mean differences were used in analyses.,98.80239520958084
100,AMSTAR,Two authors searched Medline and Embase to identify relevant studies. Eligible studies were comparative and provided data on children who had appendicectomy while under the care of general or pediatric surgical teams.,fulltext,Two authors searched Medline and Embase to identify relevant studies. Eligible studies were comparative and provided data on children who had appendicectomy while under the care of general or pediatric surgical teams.,100.0
100,PRISMA,We found that children who were managed by specialized pediatric surgery teams had lower rates of negative appendicectomy although mean length of stay was longer in this group.,fulltext,We found that children who were managed by specialized pediatric surgery teams had lower rates of negative appendicectomy although mean length of stay was longer in this group.,100.0
100,PRISMA,"Appendicitis is the most common pediatric surgical emergency.1 There are in excess of 40,000 cases in England annually1 and its incidence is about 9.4 cases per 10,000 patient years.2 In 2010, the Global Burden of Disease Study estimated that appendicitis causes 19 years of life lost per 100,000 population and 21 disability adjusted life years per 100,000 population globally;3 therefore, it is important that we strive to improve the management of appendicitis.",fulltext,"ppendicitis is the most common pediatric surgical emergency. 1 There are in excess of 40,000 cases in England annually 1 and its incidence is about 9.4 cases per 10,000 patient years. 2 In 2010, the Global Burden of Disease Study estimated that appendicitis causes 19 years of life lost per 100,000 population and 21 disability adjusted life years per 100,000 population globally; 3 therefore, it is important that we strive to improve the management of appendicitis.",99.78448275862068
100,PRISMA,The main limitation of our review is our exclusive search strategy which included a detailed gray literature search. It yielded a large number of eligible studies and patients. We focused on patient important outcomes and we extracted and presented data on a wide range of important baseline factors.,fulltext,The principle strength of our review is our exhaustive search strategy which included a detailed gray literature search. It yielded a large number of eligible studies and patients. We focused on patient important outcomes and we extracted and presented data on a wide range of important baseline factors.,96.0
100,PRISMA,The methodological quality of the included studies was assessed using the Newcastle-Ottawa Scale.,fulltext,the methodological quality both of randomised and non-randomised studies ,50.51546391752577
100,PRISMA,We wish to encourage future research through the use of large-scale prospective multicenter registries.,fulltext,We wish to encourage future research through the use of large-scale prospective multicenter registries.,100.0
