"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.0524363208614214,-0.0313222638151254,0.126833200712232,0.484126984126984,0.432590089426201,0.535714285714286,0,0,0
"Eligibility",-0.0236559139784946,NA,NA,0.553571428571429,NA,NA,0,NA,NA
"Recruitment",0.279313632030505,NA,NA,0.571428571428571,NA,NA,0,NA,NA
"Setting",0.110280373831776,NA,NA,0.607142857142857,NA,NA,0,NA,NA
"Organization",-0.0221642764015646,NA,NA,0.428571428571429,NA,NA,0,NA,NA
"Flex. delivery",-0.00420285794340147,NA,NA,0.339285714285714,NA,NA,0,NA,NA
"Flex. adherence",-0.0347826086956522,NA,NA,0.303571428571429,NA,NA,0,NA,NA
"Follow-up",0.0676800579080711,NA,NA,0.446428571428571,NA,NA,0,NA,NA
"Outcome",-0.00311526479750768,NA,NA,0.589285714285714,NA,NA,0,NA,NA
"Analysis",0.067463706233988,NA,NA,0.517857142857143,NA,NA,0,NA,NA
