"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.107989222122938,0.0292826510652084,0.179538605332043,0.311507936507937,0.271825396825397,0.353174603174603,0,0,0
"Eligibility",-0.126549707602339,NA,NA,0.392857142857143,NA,NA,0,NA,NA
"Recruitment",0.233195020746888,NA,NA,0.303571428571429,NA,NA,0,NA,NA
"Setting",0.144186046511628,NA,NA,0.303571428571429,NA,NA,0,NA,NA
"Organization",-0.026446713799424,NA,NA,0.232142857142857,NA,NA,0,NA,NA
"Flex. delivery",0.0468325108268708,NA,NA,0.178571428571429,NA,NA,0,NA,NA
"Flex. adherence",0.105854523950325,NA,NA,0.285714285714286,NA,NA,0,NA,NA
"Follow-up",0.122819508721965,NA,NA,0.357142857142857,NA,NA,0,NA,NA
"Outcome",0.0725299828669332,NA,NA,0.464285714285714,NA,NA,0,NA,NA
"Analysis",0.0427350427350427,NA,NA,0.285714285714286,NA,NA,0,NA,NA
