"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.943272018632064,0.918065760247925,0.965161091084349,0.968888888888889,0.954479978843497,0.980908279950616,0.340175953079179,0.309872922776149,0.36950146627566
"A1",1,NA,NA,1,NA,NA,0.494623655913978,NA,NA
"A2",0.909533073929961,NA,NA,0.955223880597015,NA,NA,0.279569892473118,NA,NA
"A3",0.971611721611722,NA,NA,0.985714285714286,NA,NA,0.247311827956989,NA,NA
"A4",1,NA,NA,1,NA,NA,0.182795698924731,NA,NA
"A5",0.872077028885832,NA,NA,0.985714285714286,NA,NA,0.247311827956989,NA,NA
"A6",1,NA,NA,1,NA,NA,0.247311827956989,NA,NA
"A7",0.97304347826087,NA,NA,0.986301369863014,NA,NA,0.21505376344086,NA,NA
"A8",0.91368909512761,NA,NA,0.956521739130435,NA,NA,0.505376344086022,NA,NA
"A9",0.887375113533152,NA,NA,0.942028985507246,NA,NA,0.258064516129032,NA,NA
"A10",0.592898832684825,NA,NA,0.7,NA,NA,0.67741935483871,NA,NA
"A11",1,NA,NA,1,NA,NA,0.387096774193548,NA,NA
