"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.636258660508083,0.446819301894553,0.805285463978945,0.816326530612245,0.73335477221165,0.897242273213884,0.708333333333333,0.664732946569059,0.749949593113481
"Eligibility",0.0508474576271185,NA,NA,0.692307692307692,NA,NA,0.767857142857143,NA,NA
"Recruitment",0.648535564853556,NA,NA,0.8,NA,NA,0.732142857142857,NA,NA
"Setting",0.232876712328767,NA,NA,0.9,NA,NA,0.642857142857143,NA,NA
"Organization",0.608391608391608,NA,NA,0.833333333333333,NA,NA,0.785714285714286,NA,NA
"Flex. delivery",0.813953488372093,NA,NA,0.833333333333333,NA,NA,0.785714285714286,NA,NA
"Flex. adherence",0.458064516129032,NA,NA,0.647058823529412,NA,NA,0.696428571428571,NA,NA
"Follow-up",0.12156862745098,NA,NA,0.9,NA,NA,0.821428571428571,NA,NA
"Outcome",0.751111111111111,NA,NA,0.92,NA,NA,0.553571428571429,NA,NA
"Analysis",0.682899207248018,NA,NA,0.782608695652174,NA,NA,0.589285714285714,NA,NA
