"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.593971610274537,0.545056962328194,0.644268735915066,0.758637956935403,0.726162800191082,0.789656800804217,0.333667000333667,0.295962629295963,0.372697562538937
"P1",0.293992932862191,NA,NA,0.90625,NA,NA,0.135135135135135,NA,NA
"P2",-0.00858152448258465,NA,NA,0.23943661971831,NA,NA,0.36036036036036,NA,NA
"P3",-0.0531309297912714,NA,NA,0.951456310679612,NA,NA,0.0720720720720721,NA,NA
"P4",0.334886817576565,NA,NA,0.896551724137931,NA,NA,0.216216216216216,NA,NA
"P5",0.556354916067146,NA,NA,0.848484848484849,NA,NA,0.405405405405405,NA,NA
"P6",0.393718707328175,NA,NA,0.870967741935484,NA,NA,0.162162162162162,NA,NA
"P7",0.0576645843344545,NA,NA,0.397727272727273,NA,NA,0.207207207207207,NA,NA
"P8",0.346451812829253,NA,NA,0.677966101694915,NA,NA,0.468468468468468,NA,NA
"P9",0.202321724709784,NA,NA,0.826666666666667,NA,NA,0.324324324324324,NA,NA
"P10",0.618556701030928,NA,NA,0.80327868852459,NA,NA,0.45045045045045,NA,NA
"P11",0.357142857142857,NA,NA,0.785714285714286,NA,NA,0.369369369369369,NA,NA
"P12",0.454143103024342,NA,NA,0.692307692307692,NA,NA,0.414414414414414,NA,NA
"P13",0.39344262295082,NA,NA,0.6,NA,NA,0.54954954954955,NA,NA
"P14",0.654589908868638,NA,NA,0.815789473684211,NA,NA,0.315315315315315,NA,NA
"P15",0.466666666666667,NA,NA,0.688311688311688,NA,NA,0.306306306306306,NA,NA
"P16",0.413732394366197,NA,NA,0.878378378378378,NA,NA,0.333333333333333,NA,NA
"P17",0.526744186046512,NA,NA,0.838235294117647,NA,NA,0.387387387387387,NA,NA
"P18",0.687575392038601,NA,NA,0.91025641025641,NA,NA,0.297297297297297,NA,NA
"P19",0.367616191904048,NA,NA,0.641509433962264,NA,NA,0.522522522522523,NA,NA
"P20",0.360900287882753,NA,NA,0.576923076923077,NA,NA,0.531531531531532,NA,NA
"P21",0.623728813559322,NA,NA,0.8,NA,NA,0.324324324324324,NA,NA
"P22",0.4880689793463,NA,NA,0.7125,NA,NA,0.279279279279279,NA,NA
"P23",0.44748631159781,NA,NA,0.875,NA,NA,0.279279279279279,NA,NA
"P24",0.0509440684004276,NA,NA,0.720930232558139,NA,NA,0.225225225225225,NA,NA
"P25",0.212965307672829,NA,NA,0.6,NA,NA,0.369369369369369,NA,NA
"P26",0.244897959183673,NA,NA,0.909090909090909,NA,NA,0.207207207207207,NA,NA
"P27",0.394804361770366,NA,NA,0.696428571428571,NA,NA,0.495495495495495,NA,NA
