"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.343780740174545,0.292121607910348,0.393591032742017,0.594594594594595,0.563472563472563,0.625716625716626,0,0,0
"A1",0.0415906603429406,NA,NA,0.36036036036036,NA,NA,0,NA,NA
"A2",0.290621505032753,NA,NA,0.63963963963964,NA,NA,0,NA,NA
"A3",0.181004709576138,NA,NA,0.576576576576577,NA,NA,0,NA,NA
"A4",0.0776605944391179,NA,NA,0.531531531531532,NA,NA,0,NA,NA
"A5",0.199581297976273,NA,NA,0.720720720720721,NA,NA,0,NA,NA
"A6",0.34184068058778,NA,NA,0.792792792792793,NA,NA,0,NA,NA
"A7",0.276708592210941,NA,NA,0.612612612612613,NA,NA,0,NA,NA
"A8",0.0408908360715589,NA,NA,0.36036036036036,NA,NA,0,NA,NA
"A9",0.488626547653326,NA,NA,0.711711711711712,NA,NA,0,NA,NA
"A10",0.37085020242915,NA,NA,0.621621621621622,NA,NA,0,NA,NA
"A11",0.0199178644763861,NA,NA,0.612612612612613,NA,NA,0,NA,NA
