"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.481654060563418,0.420176007881762,0.535151686946806,0.67984693877551,0.644739368129803,0.711440849006248,0.357903357903358,0.316953316953317,0.401310401310401
"A1",0.0679262258209627,NA,NA,0.325301204819277,NA,NA,0.252252252252252,NA,NA
"A2",0.418122815776335,NA,NA,0.708333333333333,NA,NA,0.351351351351351,NA,NA
"A3",0.346061531747764,NA,NA,0.6625,NA,NA,0.279279279279279,NA,NA
"A4",0.229166666666667,NA,NA,0.684210526315789,NA,NA,0.486486486486487,NA,NA
"A5",0.194622279129322,NA,NA,0.73015873015873,NA,NA,0.432432432432432,NA,NA
"A6",0.483065198983912,NA,NA,0.867469879518072,NA,NA,0.252252252252252,NA,NA
"A7",0.493515850144092,NA,NA,0.732394366197183,NA,NA,0.36036036036036,NA,NA
"A8",0.239186953438903,NA,NA,0.5,NA,NA,0.477477477477477,NA,NA
"A9",0.628981517892253,NA,NA,0.795180722891566,NA,NA,0.252252252252252,NA,NA
"A10",0.588005469818324,NA,NA,0.753246753246753,NA,NA,0.306306306306306,NA,NA
"A11",0.0151356993736953,NA,NA,0.701754385964912,NA,NA,0.486486486486487,NA,NA
