"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.442714980709336,0.3779729720026,0.503056556180969,0.642096642096642,0.598689598689599,0.683046683046683,0,0,0
"A1",0.331325301204819,NA,NA,0.747747747747748,NA,NA,0,NA,NA
"A2",0.368121442125237,NA,NA,0.648648648648649,NA,NA,0,NA,NA
"A3",0.424004017408771,NA,NA,0.720720720720721,NA,NA,0,NA,NA
"A4",0.125984251968504,NA,NA,0.513513513513513,NA,NA,0,NA,NA
"A5",0.186316432498473,NA,NA,0.567567567567568,NA,NA,0,NA,NA
"A6",0.375903614457831,NA,NA,0.747747747747748,NA,NA,0,NA,NA
"A7",0.321100917431193,NA,NA,0.63963963963964,NA,NA,0,NA,NA
"A8",0.282648457505182,NA,NA,0.522522522522523,NA,NA,0,NA,NA
"A9",0.536534446764092,NA,NA,0.747747747747748,NA,NA,0,NA,NA
"A10",0.457914392415972,NA,NA,0.693693693693694,NA,NA,0,NA,NA
"A11",0.155060614603891,NA,NA,0.513513513513513,NA,NA,0,NA,NA
