"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.940272460811483,0.917097142342303,0.962357240269936,0.966139954853273,0.952987742722565,0.978881014232251,0.560515873015873,0.538368189507542,0.585639747000395
"P1",0.664,NA,NA,0.97,NA,NA,0.107142857142857,NA,NA
"P2",0.667326732673267,NA,NA,0.7,NA,NA,0.910714285714286,NA,NA
"P3",0.481481481481482,NA,NA,0.990740740740741,NA,NA,0.0357142857142857,NA,NA
"P4",0.792207792207792,NA,NA,0.979591836734694,NA,NA,0.5625,NA,NA
"P5",1,NA,NA,1,NA,NA,0.223214285714286,NA,NA
"P6",0.9254327563249,NA,NA,0.986666666666667,NA,NA,0.330357142857143,NA,NA
"P7",0.784117193523516,NA,NA,0.861111111111111,NA,NA,0.678571428571429,NA,NA
"P8",0.882722513089005,NA,NA,0.952380952380952,NA,NA,0.625,NA,NA
"P9",0.8442280945758,NA,NA,0.983050847457627,NA,NA,0.473214285714286,NA,NA
"P10",1,NA,NA,1,NA,NA,0.589285714285714,NA,NA
"P11",1,NA,NA,1,NA,NA,0.678571428571429,NA,NA
"P12",1,NA,NA,1,NA,NA,0.75,NA,NA
"P13",1,NA,NA,1,NA,NA,0.75,NA,NA
"P14",0.957815442561205,NA,NA,0.977777777777778,NA,NA,0.598214285714286,NA,NA
"P15",0.377777777777778,NA,NA,0.666666666666667,NA,NA,0.973214285714286,NA,NA
"P16",1,NA,NA,1,NA,NA,0.607142857142857,NA,NA
"P17",0.932203389830508,NA,NA,0.976190476190476,NA,NA,0.625,NA,NA
"P18",1,NA,NA,1,NA,NA,0.508928571428571,NA,NA
"P19",1,NA,NA,1,NA,NA,0.830357142857143,NA,NA
"P20",0.919597989949749,NA,NA,0.958333333333333,NA,NA,0.785714285714286,NA,NA
"P21",1,NA,NA,1,NA,NA,0.598214285714286,NA,NA
"P22",1,NA,NA,1,NA,NA,0.973214285714286,NA,NA
"P23",1,NA,NA,1,NA,NA,0.598214285714286,NA,NA
"P24",0.569230769230769,NA,NA,0.9,NA,NA,0.285714285714286,NA,NA
"P25",0.595424443106562,NA,NA,0.806451612903226,NA,NA,0.446428571428571,NA,NA
"P26",-0.087378640776699,NA,NA,0.961165048543689,NA,NA,0.0803571428571429,NA,NA
"P27",1,NA,NA,1,NA,NA,0.508928571428571,NA,NA
