"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.836838218769063,0.793448577213446,0.880725398272978,0.904967602591793,0.87860211520682,0.930621086697861,0.498917748917749,0.453490698128577,0.546509301871423
"A1",1,NA,NA,1,NA,NA,0.726190476190476,NA,NA
"A2",0.854545454545454,NA,NA,0.927272727272727,NA,NA,0.345238095238095,NA,NA
"A3",0.958312655086849,NA,NA,0.977777777777778,NA,NA,0.464285714285714,NA,NA
"A4",1,NA,NA,1,NA,NA,0.619047619047619,NA,NA
"A5",0.740740740740741,NA,NA,0.966666666666667,NA,NA,0.642857142857143,NA,NA
"A6",0.898550724637681,NA,NA,0.984126984126984,NA,NA,0.25,NA,NA
"A7",0.922829581993569,NA,NA,0.962264150943396,NA,NA,0.369047619047619,NA,NA
"A8",0.874125874125874,NA,NA,0.938775510204082,NA,NA,0.416666666666667,NA,NA
"A9",0.86480686695279,NA,NA,0.930232558139535,NA,NA,0.488095238095238,NA,NA
"A10",0.464443354585581,NA,NA,0.617647058823529,NA,NA,0.595238095238095,NA,NA
"A11",0.111111111111111,NA,NA,0.555555555555556,NA,NA,0.571428571428571,NA,NA
