"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.925558614482012,0.90254336986957,0.947534753953049,0.95694022289767,0.943630290723036,0.969970652924445,0.347222222222222,0.324743850883203,0.37037037037037
"P1",0.17037037037037,NA,NA,0.925925925925926,NA,NA,0.0357142857142857,NA,NA
"P2",0.777335984095427,NA,NA,0.923076923076923,NA,NA,0.651785714285714,NA,NA
"P3",0.495495495495495,NA,NA,0.990990990990991,NA,NA,0.00892857142857143,NA,NA
"P4",0.789473684210526,NA,NA,0.96875,NA,NA,0.428571428571429,NA,NA
"P5",0.949458483754513,NA,NA,0.990384615384615,NA,NA,0.0714285714285714,NA,NA
"P6",0.890944498539435,NA,NA,0.978494623655914,NA,NA,0.169642857142857,NA,NA
"P7",0.8208,NA,NA,0.893617021276596,NA,NA,0.580357142857143,NA,NA
"P8",0.891787439613527,NA,NA,0.953488372093023,NA,NA,0.232142857142857,NA,NA
"P9",0.897435897435897,NA,NA,0.988888888888889,NA,NA,0.196428571428571,NA,NA
"P10",0.94938996836873,NA,NA,0.975308641975309,NA,NA,0.276785714285714,NA,NA
"P11",1,NA,NA,1,NA,NA,0.339285714285714,NA,NA
"P12",0.844961240310078,NA,NA,0.927536231884058,NA,NA,0.383928571428571,NA,NA
"P13",0.918987341772152,NA,NA,0.956989247311828,NA,NA,0.169642857142857,NA,NA
"P14",0.921550315199626,NA,NA,0.958904109589041,NA,NA,0.348214285714286,NA,NA
"P15",0.592515592515592,NA,NA,0.72,NA,NA,0.776785714285714,NA,NA
"P16",1,NA,NA,1,NA,NA,0.5,NA,NA
"P17",0.966244725738397,NA,NA,0.987179487179487,NA,NA,0.303571428571429,NA,NA
"P18",1,NA,NA,1,NA,NA,0.321428571428571,NA,NA
"P19",0.870570107858244,NA,NA,0.94,NA,NA,0.553571428571429,NA,NA
"P20",0.920829406220547,NA,NA,0.957746478873239,NA,NA,0.366071428571429,NA,NA
"P21",0.97605302544366,NA,NA,0.987179487179487,NA,NA,0.303571428571429,NA,NA
"P22",0.468354430379747,NA,NA,0.666666666666667,NA,NA,0.919642857142857,NA,NA
"P23",1,NA,NA,1,NA,NA,0.517857142857143,NA,NA
"P24",0.616109682947729,NA,NA,0.905882352941176,NA,NA,0.241071428571429,NA,NA
"P25",0.665594855305466,NA,NA,0.8375,NA,NA,0.285714285714286,NA,NA
"P26",-0.087378640776699,NA,NA,0.961165048543689,NA,NA,0.0803571428571429,NA,NA
"P27",0.957104557640751,NA,NA,0.987012987012987,NA,NA,0.3125,NA,NA
