publication_id,tool,quote,best_match_source,best_match,similarity
100,AMSTAR,Table 1 and results from the studies are provided in Table 2.,fulltext,Table 1 and results from the studies are provided in Table 2.,100.0
100,AMSTAR,"Two authors searched Medline and Embase up to June 24, 2015 using the following search strategy ‘‘([paediatric surgery OR pediatric surgery OR pediatric surgeon OR paediatric surgeon] AND (appendectomy OR appendicectomy)].’’",fulltext,"2 authors (DD and MM) independently searched Medline and EMBASE up to June 24, 2015 using the following search strategy ‘‘([paediatric surgery OR pediatric surgery OR pediatric surgeon OR paediatric surgeon] AND (appendectomy OR appendicectomy)].’’",98.66071428571429
100,AMSTAR,This systematic article was conducted according to the Preferred Reporting Items for Systematic Reviews and Meta-Analyses guidelines.,fulltext,This systematic article was conducted according to the Preferred Reporting Items for Systematic Reviews and MetaAnalyses guidelines.,99.24812030075188
100,AMSTAR,"All searches should be supplemented by consulting current contents, reviews, textbooks, specialized registers, or experts in the particular field of study, and by reviewing the references in the studies found.",prompt,"All searches should be supplemented by consulting current contents, reviews, textbooks, specialized registers, or experts in the particular field of study, and by reviewing the references in the studies found.",100.0
100,AMSTAR,Two authors searched Medline and Embase to identify relevant studies.,fulltext,Two authors searched Medline and Embase to identify relevant studies.,100.0
100,AMSTAR,Statistical heterogeneity was assessed using the I2 statistic.,fulltext,Statistical heterogeneity was assessed using the I 2 statistic.,100.0
100,AMSTAR,"Despite this, our findings must be interpreted with caution as our article is based entirely upon observational data.",fulltext,"Despite this, our findings must be interpreted with caution as our article is based entirely upon observational data.",100.0
100,AMSTAR,Two authors (DD and DH) independently extracted data from eligible studies using an electronic spreadsheet.,fulltext,Two authors (DD and DH) independently extracted data from eligible studies using an electronic spreadsheet.,100.0
100,AMSTAR,We used Mantel Haenszel random effects models.,fulltext,We used Mantel Haenszel random effects models.,100.0
100,AMSTAR,Study quality was assessed using the Downs and Black tool.,fulltext,Study quality was assessed using the Downs and Black tool.,100.0
100,PRISMA,We wish to encourage future research through the use of large-scale prospective multicenter registries.,fulltext,We wish to encourage future research through the use of large-scale prospective multicenter registries.,100.0
100,PRISMA,"Pooled risk ratios and pooled mean differences were used to evaluate the effect of treatment by general surgery units or pediatric surgery units on dichotomous and continuous outcomes, respectively.",fulltext,"Pooled risk ratios and pooled mean differences were used to evaluate the effect of treatment by general surgery units or pediatric surgery units on dichotomous and continuous outcomes, respectively.",100.0
100,PRISMA,"Regarding limitations, the main issue is the retrospective nature of most of the included studies.",fulltext,"Regarding limitations, the main issue is the retrospective nature of most of the included studies.",100.0
100,PRISMA,Systematic Review and Meta-Analysis on the Influence of Surgeon Specialization on Outcomes Following Appendicectomy in Children,fulltext,Systematic Review and Meta-Analysis on the Influence of Surgeon Specialization on Outcomes Following Appendicectomy in Children,100.0
100,PRISMA,We found that children who were managed by specialized pediatric surgery teams had lower rates of negative appendicectomy although mean length of stay was longer.,fulltext,We found that children who were managed by specialized pediatric surgery teams had lower rates of negative appendicectomy although mean length of stay was longer.,100.0
100,PRISMA,An expanding body of evidence suggests that surgeon subspecialization affects outcomes; studies found that colorectal surgery subspecialization and orthopedic surgery subspecialization lead to improved results and that outcomes from a variety of cancers are improved with subspecialization.,fulltext,An expanding body of evidence suggests that surgeon subspecialization affects outcomes; studies found that colorectal surgery subspecialization 4 and orthopedic surgery subspecialization 5 lead to improved results and that outcomes from a variety of cancers are improved with subspecialization.,100.0
100,PRISMA,"Two authors searched Medline and Embase up to June 24, 2015 using the following search strategy",fulltext,"2 authors (DD and MM) independently searched Medline and EMBASE up to June 24, 2015 using the following search strategy",96.84210526315789
100,PRISMA,"Extracted data comprised details on the following variables: lead author, publication date, study design, inclusion and exclusion criteria, outcomes reported, whether there was a specified primary endpoint, main results, numbers and characteristics of patients, surgical approach, rate of negative appendiceal histology, wound infections, intra-abdominal collections, readmissions, mortality, and length of stay.",fulltext,"Extracted data comprised details on the following variables: lead author, publication date, study design, inclusion and exclusion criteria, outcomes reported, whether there was a specified primary endpoint, main results, numbers and characteristics of patients, surgical approach, rate of negative appendiceal histology, wound infections, intra-abdominal collections, readmissions, mortality, and length of stay.",100.0
100,PRISMA,Titles and abstracts were examined initially and then full manuscripts were obtained to finalize eligibility.,fulltext,Titles and abstracts were examined initially and then full manuscripts were obtained to finalize eligibility.,100.0
100,PRISMA,‘‘([paediatric surgery OR pediatric surgery OR pediatric surgeon OR paediatric surgeon] AND (appendectomy OR appendicectomy)].’’,fulltext,‘‘([paediatric surgery OR pediatric surgery OR pediatric surgeon OR paediatric surgeon] AND (appendectomy OR appendicectomy)].’’,100.0
100,PRISMA,Eligible studies were comparative and provided data on children who had appendicectomy while under the care of general or pediatric surgical teams.,fulltext,Eligible studies were comparative and provided data on children who had appendicectomy while under the care of general or pediatric surgical teams.,100.0
100,PRISMA,Two authors (DD and DH) independently extracted data from eligible studies using an electronic spreadsheet.,fulltext,Two authors (DD and DH) independently extracted data from eligible studies using an electronic spreadsheet.,100.0
100,PRISMA,The aim of this study is to assess the influence of surgeon specialty on outcomes following appendicectomy in children.,fulltext,The aim of this study is to assess the influence of surgeon specialization on outcomes following appendicectomy in children.,99.15966386554622
100,PRISMA,Study quality was assessed using the Downs and Black tool.,fulltext,Study quality was assessed using the Downs and Black tool.,100.0
