publication_id,tool,quote,best_match_source,best_match,similarity
1528,PRECIS-2,"Participants were included who scored >2 on the General Health Questionnaire 12, a measure of psychological distress, or >7 on the anxiety and depression subscales of the Hospital Anxiety and Depression Scale, thus confirming they had low mood.",fulltext,"participants were included who scored >2 on the General Health Questionnaire 12, 7 a measure of psychological distress, or >7 on the anxiety and depression subscales of the Hospital Anxiety and Depression Scale, 8 thus confirming they had low mood.",100.0
1528,PRECIS-2,Participants allocated to the control group received all other rehabilitation routinely provided and were offered the opportunity to attend groups once they had completed the study.,fulltext,Participants allocated to the control group received all other rehabilitation routinely provided and were offered the opportunity to attend groups once they had completed the study.,100.0
1528,PRECIS-2,"Four and eight months after random allocation, participants were sent a booklet of outcome questionnaires to complete and return by post.",fulltext,"Four and eight months after random allocation, participants were sent a booklet of outcome questionnaires to complete and return by post.",100.0
1528,PRECIS-2,The analysis was conducted from the perspective of the UK National Health Service (NHS).,fulltext,The analysis was conducted from the perspective of the UK National Health Service (NHS).,100.0
1528,PRECIS-2,"The main measures were outcomes assessed four and eight months after randomization, blind to group allocation.",fulltext," Main measures: Outcomes were assessed four and eight months after randomization, blind to group allocation.",93.63636363636364
1528,PRECIS-2,The details of this study have been published elsewhere.,fulltext,The details of this study have been published elsewhere.,100.0
1528,PRECIS-2,The groups involved teaching people to recognise symptoms of distress and introduced them to strategies to improve their mood.,fulltext,The groups involved teaching people to recognise symptoms of distress and introduced them to strategies to improve their mood.,100.0
1528,PRECIS-2,"The groups were delivered by two Band 5 assistant psychologists, who were supervised by a Band 8a clinical psychologist, experienced in working with people with multiple sclerosis.",fulltext,"The groups were delivered by two Band 5 assistant psychologists, who were supervised by a Band 8a clinical psychologist, experienced in working with people with multiple sclerosis.",100.0
1528,PRECIS-2,Participants were recruited for a randomized trial of adjustment groups for people with multiple sclerosis and low mood between June 2008 and September 2009.,fulltext,Participants were recruited for a randomized trial of adjustment groups for people with multiple sclerosis and low mood between June 2008 and September 2009.,100.0
1529,PRECIS-2,"Because the patients were not hospitalized and regularly referred to the Association, to follow randomized assignment, we decided to run the sampling within two consecutive months until we enrolled an adequate number of participants.",fulltext,"Because the patients were not hospitalized and regularly referred to the Association, to follow randomized assignment, we decided to run the sampling within two consecutive months until we enrolled an adequate number of participants.",100.0
1529,PRECIS-2,The study population consists the patients referring to the Multiple Sclerosis Society of Isfahan.,fulltext,The study population consists the patients referring to the Multiple Sclerosis Society of Isfahan.,100.0
1529,PRECIS-2,"At completion of the training program, all happy techniques were briefly reviewed with the participants, the participants were asked some questions about their current happiness and optimism levels, and their questions, if any, were answered.",fulltext,"At completion of the training program, all happy techniques were briefly reviewed with the participants, the participants were asked some questions about their current happiness and optimism levels, and their questions, if any, were answered.",100.0
1529,PRECIS-2,"This study was conducted to investigate the effect of Fordyce Happiness Model (FHM) on depression, stress, anxiety, and fatigue in MS patients.",fulltext,"This study was conducted to investigate the effect of Fordyce Happiness Model (FHM) on depression, stress, anxiety, and fatigue in MS patients.",100.0
1529,PRECIS-2,"The inclusion criteria were being definitely diagnosed with MS and having records in the Society and the exclusion criteria having history of other psychiatric disorders including major depressive disorder (according to the medical records and the physician's examinations) or bipolar disorder (except for cognitive disorders by which MS is characterized), substance dependency, any neurological disorders, history of taking corticosteroids or the disease recurrence within the previous six months.",fulltext,"The inclusion criteria were being definitely diagnosed with MS and having records in the Society and the exclusion criteria having history of other psychiatric disorders including major depressive disorder (according to the medical records and the physician's examinations) or bipolar disorder (except for cognitive disorders by which MS is characterized), substance dependency, any neurological disorders, history of taking corticosteroids or the disease recurrence within the previous six months.",100.0
1529,PRECIS-2,This clinical trial was conducted in 2015-2016 and registered as IRCT2014112420064N1 in the Iranian Register of Clinical Trials.,fulltext,This clinical trial was conducted in 2015e2016 and registered as IRCT2014112420064N1 in the Iranian Register of Clinical Trials.,99.21875
1529,PRECIS-2,"The intervention was implemented within two days a week. For the control group, a routine protocol was conducted.",fulltext,"The intervention was implemented within two days a week. For the control group, a routine protocol was conducted.",100.0
1529,PRECIS-2,"The intervention consisted of: defining depression, stress, anxiety, and their symptoms, defining happiness, and explaining its necessity, reviewing the results of previous studies on happiness (the first session); the technique of increasing physical activity, the technique of being productive, and doing useful and meaningful things (the second session); the principles of planning and better organization–the technique of removing concerns, the technique of reducing expectations and wishes (the third session); the technique of enhancing creativity, the technique of living at present (the fourth session); the technique of increasing social relationships, the technique of being the real self (the fifth session).",fulltext,"The intervention consisted of: defining depression, stress, anxiety, and their symptoms, defining happiness, and explaining its necessity, reviewing the results of previous studies on happiness (the first session); the technique of increasing physical activity, the technique of being productive, and doing useful and meaningful things (the second session); the principles of planning and better organization–the technique of removing concerns, the technique of reducing expectations and wishes (the third session); the technique of enhancing creativity, the technique of living at present (the F. Khayeri et al. / Complementary Therapies in Clinical Practice 25 (2016) 130e135 131 fourth session; the technique of increasing social relationships, the technique of being the real self (the fifth session).",99.86091794158554
1529,PRECIS-2,The data were analyzed by SPSS 18.,fulltext,The data were analyzed by SPSS 18.,100.0
1529,PRECIS-2,"Moreover, to investigate the efficacy of the FHM, the DASS-21 and Piper Standard Scale were administered to the experimental group in the follow-up session.",fulltext,"Moreover, to investigate the efficacy of the FHM, the DASS-21 and Piper Standard Scale were administered to the experimental group in the follow-up session.",100.0
1567,PRECIS-2,The project staff used a script to screen potential participants and explain the study requirements to those who called the toll-free number and met eligibility criteria.,fulltext,The project staff used a script to screen potential participants and explain the study requirements to those who called the toll-free number and met eligibility criteria.,100.0
1567,PRECIS-2,The intervention included group sessions (2 h per week for 8 weeks) focused on building efficacy for use of cognitive strategies and a home-based computer training program (45 min three times per week).,fulltext,The intervention includes group sessions (2 h per week for 8 weeks) focused on building efficacy for use of cognitive strategies and a home-based computer training program (45 min three times per week).,99.5049504950495
1567,PRECIS-2,"Although individuals varied their computer training time from week to week, 68% met or exceeded the total time prescribed over the 8-week intervention.",fulltext,"Although individuals varied their computer training time from week to week, 68% met or exceeded the total time prescribed over the 8-week intervention.",100.0
1567,PRECIS-2,"The primary purpose of this study was to determine the effectiveness of a novel computer-assisted cognitive rehabilitation intervention MAPSS-MS (Memory, Attention, Problem Solving Skills in MS) in a multi-site trial with persons with MS.",fulltext,"The primary purpose of this study was to determine the effectiveness of a novel computerassisted cognitive rehabilitation intervention MAPSS-MS (Memory, Attention, Problem Solving Skills in MS) in a multi-site trial with persons with MS.",99.57983193277312
1567,PRECIS-2,"Changes in study outcomes were analyzed using intention to treat methodology, ANOVA with repeated measures, and ANCOVA.",fulltext,"Changes in study outcomes were analyzed using intention to treat methodology, ANOVA with repeated measures, and ANCOVA.",100.0
1567,PRECIS-2,The computer component enabled participants (N = 63) to engage in practice sessions without leaving their homes.,fulltext,The computer component enabled participants (N ¼ 63) to engage in practice sessions without leaving their homes.,99.10714285714286
1567,PRECIS-2,Persons with MS (N = 183) with cognitive concerns were randomly assigned to either the 8-week MAPSS-MS intervention or usual care plus freely available computer games.,fulltext,Persons with MS (N ¼ 183) with cognitive concerns were randomly assigned to either the 8week MAPSS-MS intervention or usual care plus freely available computer games.,98.80239520958084
1567,PRECIS-2,"Neuropsychological testing and questionnaire data were collected from all subjects at baseline, following completion of the intervention, and 3 and 6 months post-intervention.",fulltext,"Neuropsychological testing and questionnaire data were collected from all subjects at baseline, following completion of the intervention, and 3 and 6 months post-intervention.",100.0
1567,PRECIS-2,"Participants were recruited via physician referral, targeted mailings to persons with MS on the mailing list of the National MS Society, contact with support groups, and notices in MS newsletters and web sites.",fulltext,"Participants were recruited via physician referral, targeted mailings to persons with MS on the mailing list of the National MS Society, contact with support groups, and notices in MS newsletters and web sites.",100.0
1568,PRECIS-2,The exercise intervention included 3892 minutes of aerobic exercise at an average intensity of 76.2% HRmax. The exercise sessions consisted of continuous sessions lasting 30–60 minutes with an intensity of 60%–80% HRmax and interval training sessions lasting 30–60 minutes with an interval duration of 1–10 minutes and intensities varying from 65%–95% HRmax.,fulltext,the exercise intervention included 3892 minutes of aerobic exercise at an average intensity of 76.2% HRmax. The exercise sessions consisted of continuous sessions lasting 30–60 minutes with an intensity of 60%–80% HRmax and interval training sessions lasting 30–60 minutes with an interval duration of 1–10 minutes and intensities varying from 65%–95% HRma,99.4413407821229
1568,PRECIS-2,"All patients were scanned using the exact same 3-Tesla MRI scanner (MAGNETOM Skyra, Siemens Medical Systems, Erlangen, Germany) at the same location, for all patients, and at all timepoints.",fulltext,"All patients were scanned using the exact same 3-Tesla MRI scanner (MAGNETOM Skyra, Siemens Medical Systems, Erlangen, Germany) at the same location, for all patients, and at all timepoints.",100.0
1568,PRECIS-2,"The supervised exercise sessions were performed twice weekly for the full study period of 48 weeks, and was planned on the basis of four principles (adapted from Stathopoulos and Felson Duchan) 13: (1) individual tailoring, (2) application of exercise types matching the goal of the intervention, (3) progressive overload and (4) sufficient intensity to induce the desired effects of the intervention.",fulltext,"The supervised exercise sessions were performed twice weekly for the full study period of 48 weeks, and was planned on the basis of four principles (adapted from Stathopoulos and Felson Duchan) 13 : (1) individual tailoring, (2) application of exercise types matching the goal of the intervention, (3) progressive overload and (4) sufficient intensity to induce the desired effects of the intervention.",100.0
1568,PRECIS-2,"Patients (n = 84) were recruited in collaboration with six Danish regional MS clinics and The Danish MS Society. Inclusion criteria were (1) 18–60 years of age, (2) ⩽2 years since clinical diagnosis with relapsing remitting MS (RRMS) and (3) no relapses or changes in medication status 8 weeks prior to inclusion.",fulltext,"Patients (n = 84) were recruited in collaboration with six Danish regional MS clinics and The Danish MS Society. Inclusion criteria were (1) 18–60 years of age, (2) ⩽2 years since clinical diagnosis with relapsing remitting MS (RRMS) and (3) no relapses or changes in medication status 8 weeks prior to inclusion.",100.0
1568,PRECIS-2,The relapse rate and the global brain atrophy rate were the primary outcomes of this study.,fulltext,The relapse rate and the global brain atrophy rate were the primary outcomes of this study.,100.0
1568,PRECIS-2,"Patients in the supervised exercise group completed 90.0 (8.6)% of the planned sessions at an average intensity of 84.4 (3.0)% HRmax (for comparison, the planned average intensity was 76.2% HRmax).",fulltext,"Patients in the supervised exercise group completed 90.0 (8.6)% of the planned sessions at an average intensity of 84.4 (3.0)% HRmax (for comparison, the planned average intensity was 76.2% HRmax).",100.0
1568,PRECIS-2,"The study period covers 48 weeks with outcome assessment at baseline (T0), after 24 weeks (T24), and after 48 weeks (T48).",fulltext,"The study period covers 48 weeks with outcome assessment at baseline (T0), after 24 weeks (T24), and after 48 weeks (T48).",100.0
1568,PRECIS-2,"A Poisson regression controlling for a priori defined potential confounding variables (age, gender and time since diagnosis) and expressed as an incidence-rate-ratio was applied to compare the annual relapse rate between the RCT groups.",fulltext,"A Poisson regression controlling for a priori defined potential confounding variables (age, gender and time since diagnosis) and expressed as an incidence-rate-ratio was applied to compare the annual relapse rate between the RCT groups.",100.0
1568,PRECIS-2,"Patients were randomized to the two study conditions by the sealed envelope principle in a 1:1 ratio stratified by line of treatment. Data from The Danish MS Registry served as a national population-based control group, in addition to the two RCT groups.",fulltext,"Patients were randomized to the two study conditions by the sealed envelope principle in a 1:1 ratio stratified by line of treatment. Data from The Danish MS Registry served as a national population-based control group, in addition to the two RCT groups.",100.0
1569,PRECIS-2,"Five patients in the TOCT group did not complete the 12-weeks home-based TOCT (1 due to MS worsening, 3 for personal issues, 1 discontinued the intervention).",fulltext,"Five patients in the TOCT group did not complete the 12-weeks home-based TOCT (1 due to MS worsening, 3 for personal issues, 1 discontinued the intervention).",100.0
1569,PRECIS-2,"An intention-to-treat analysis was carried out on all outcome measures, handling missing data (n = 2 at T1, n = 7 at T2) with the last observation carried forward approach.",fulltext,"An intention-to-treat analysis was carried out on all outcome measures, handling missing data (n = 2 at T1, n = 7 at T2) with the last observation carried forward approach.",100.0
1569,PRECIS-2,"The primary outcome measure was the 6-minute walking test (6MWT) for walking endurance (Goldman et al., 2008).",fulltext,"The primary outcome measure was the 6-minute walking test (6MWT) for walking endurance (Goldman et al., 2008).",100.0
1569,PRECIS-2,"The experimental group increased by 29.80 (42.55) m after Phase 1, with a further gain of 44.07 (55.35) m after Phase 2.",fulltext,"The experimental group increased by 29.80 (42.55) m after Phase 1, with a further gain of 44.07 (55.35) m after Phase 2.",100.0
1569,PRECIS-2," performed functional tests, questionnaires and instrumental measurements the week before treatment, the week after the end of the supervised-TOCT, after the 12-weeks home-based TOCT program.",fulltext,", performed functional tests, questionnaires and instrumental measurements the week before treatment, the week after the end of the supervised-TOCT, after the 12-weeks home-based TOCT program",99.47643979057592
1569,PRECIS-2,Treatment allocation occurred when the informed consent was obtained and baseline assessments were completed.,fulltext,Treatment allocation occurred when the informed consent was obtained and baseline assessments were completed.,100.0
1569,PRECIS-2,Allocation was concealed from the outcome assessor and the investigators involved in the patients’ enrolment.,fulltext,Allocation was concealed from the outcome assessor and the investigators involved in the patients’ enrolment.,100.0
1569,PRECIS-2,The Multiple Sclerosis Task-Oriented Circuit Training (MS_TOCT) trial is an assessor-blinded randomized controlled trial approved by the Ferrara Ethics Committee (registration number 140489) and registered on the ClinicalTrials.gov database (NCT02421744).,fulltext,The Multiple Sclerosis Task-Oriented Circuit Training (MS_TOCT) trial is an assessor-blinded randomized controlled trial approved by the Ferrara Ethics Committee (registration number 140489) and registered on the ClinicalTrials.gov database (NCT02421744).,100.0
1569,PRECIS-2,The blind evaluator ,fulltext,The blind evaluator ,100.0
1569,PRECIS-2,"The inclusion criteria were: males and females; age 18 to 70; diagnosis of MS (primary or secondary progressive, relapsing-remitting), without relapses in the preceding three months and an Expanded Disability Status Scale (EDSS) score between 4 and 5.5.",fulltext,"The inclusion criteria were: males and females; age 18 to 70; diagnosis of MS (primary or secondary progressive, relapsing-remitting), without relapses in the preceding three months and an Expanded Disability Status Scale (EDSS) score between 4 and 5.5.",100.0
1569,PRECIS-2,Patients have been recruited at Ferrara University Hospital from patients who attend the Rehabilitation Outpatient Clinic for gait rehabilitation.,fulltext,Patients have been recruited at Ferrara University Hospital from patients who attend the Rehabilitation Outpatient Clinic for gait rehabilitation.,100.0
1570,PRECIS-2,"For comparison of the primary and final EDSS in each group, the paired samples t.test, for comparison of the changes in the primary and final EDSS between the groups, the One-Way ANOVA test and for comparison of side effects between the three drugs, the Pearson- chi-square were used.",fulltext,"compared. For comparison of the primary and final EDSS in each group the paired samples t.test, for comparison of the changes in the primary and final EDSS between the groups, the One-Way ANOVA test and for comparison of side effects between the three drugs, the Pearson- chi-square ",96.12676056338029
1570,PRECIS-2,"The study was a randomized clinical trial and included all the patients with MS referring to the Farshchian Hospital, Hamadan (West Iran) during the year 2005-2006, who had the following criteria.",fulltext,"Methods The study was a randomized clinical trial and included all the patients with MS referring to the Farshchian Hospital, Hamadan (West Iran) during the year 20052006, who had the following c",95.40816326530613
1570,PRECIS-2,"The patients in all three groups were evaluated at the end of months 6, 12, 18, 24 and in case of development of reactions were excluded from the study.",fulltext,"The patients in all three groups were evaluated at the end of months 6, 12, 18, 24 and in case of development of reactions were excluded from the study.",100.0
