"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.59707900104823,0.556791314515169,0.631250043110157,0.756686798964625,0.736708529039743,0.774445148760799,0.197646244375216,0.179300796123226,0.218068535825545
"P1",0.0740384615384616,NA,NA,0.913461538461538,NA,NA,0.0280373831775701,NA,NA
"P2",0.0148337595907928,NA,NA,0.152941176470588,NA,NA,0.205607476635514,NA,NA
"P3",0,NA,NA,0.981308411214953,NA,NA,0,NA,NA
"P4",0.244350282485876,NA,NA,0.722222222222222,NA,NA,0.327102803738318,NA,NA
"P5",0.684830633284242,NA,NA,0.943396226415094,NA,NA,0.00934579439252336,NA,NA
"P6",0.331017714484196,NA,NA,0.788235294117647,NA,NA,0.205607476635514,NA,NA
"P7",0.157664552809971,NA,NA,0.544303797468354,NA,NA,0.261682242990654,NA,NA
"P8",0.391444114737883,NA,NA,0.762886597938144,NA,NA,0.0934579439252336,NA,NA
"P9",0.275298804780877,NA,NA,0.813186813186813,NA,NA,0.149532710280374,NA,NA
"P10",0.749147485080989,NA,NA,0.873563218390805,NA,NA,0.186915887850467,NA,NA
"P11",0.164380952380952,NA,NA,0.453333333333333,NA,NA,0.299065420560748,NA,NA
"P12",0.565217391304348,NA,NA,0.782608695652174,NA,NA,0.14018691588785,NA,NA
"P13",0.46657602537956,NA,NA,0.650793650793651,NA,NA,0.411214953271028,NA,NA
"P14",0.719273461150353,NA,NA,0.853932584269663,NA,NA,0.168224299065421,NA,NA
"P15",0.526349072512648,NA,NA,0.712328767123288,NA,NA,0.317757009345794,NA,NA
"P16",0.185072353389185,NA,NA,0.72972972972973,NA,NA,0.308411214953271,NA,NA
"P17",0.729300827966881,NA,NA,0.875,NA,NA,0.177570093457944,NA,NA
"P18",0.554452274183216,NA,NA,0.852272727272727,NA,NA,0.177570093457944,NA,NA
"P19",0.516067602951678,NA,NA,0.779069767441861,NA,NA,0.196261682242991,NA,NA
"P20",0.152810768012668,NA,NA,0.315068493150685,NA,NA,0.317757009345794,NA,NA
"P21",0.704796264855688,NA,NA,0.845238095238095,NA,NA,0.214953271028037,NA,NA
"P22",0.505352798053528,NA,NA,0.732394366197183,NA,NA,0.336448598130841,NA,NA
"P23",0.205117622781676,NA,NA,0.785714285714286,NA,NA,0.214953271028037,NA,NA
"P24",0.111664591116646,NA,NA,0.787234042553192,NA,NA,0.121495327102804,NA,NA
"P25",0.219982847341338,NA,NA,0.617977528089888,NA,NA,0.168224299065421,NA,NA
"P26",0.418478260869565,NA,NA,0.978260869565217,NA,NA,0.14018691588785,NA,NA
"P27",0.531582238899312,NA,NA,0.844444444444444,NA,NA,0.158878504672897,NA,NA
