"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.513834694568087,0.474735070806875,0.548903176478951,0.704383282364934,0.683664765569421,0.724082431168602,0,0,0
"P1",0,NA,NA,0.908256880733945,NA,NA,0,NA,NA
"P2",-0.00438788942518631,NA,NA,0.229357798165138,NA,NA,0,NA,NA
"P3",0,NA,NA,0.981651376146789,NA,NA,0,NA,NA
"P4",0.224572197654297,NA,NA,0.660550458715596,NA,NA,0,NA,NA
"P5",0.635451505016722,NA,NA,0.935779816513762,NA,NA,0,NA,NA
"P6",0.251834319526627,NA,NA,0.73394495412844,NA,NA,0,NA,NA
"P7",0.103820731903917,NA,NA,0.532110091743119,NA,NA,0,NA,NA
"P8",0.332700021110407,NA,NA,0.73394495412844,NA,NA,0,NA,NA
"P9",0.175683536940082,NA,NA,0.761467889908257,NA,NA,0,NA,NA
"P10",0.58097944175163,NA,NA,0.788990825688073,NA,NA,0,NA,NA
"P11",0.150488876293042,NA,NA,0.495412844036697,NA,NA,0,NA,NA
"P12",0.476742261215031,NA,NA,0.73394495412844,NA,NA,0,NA,NA
"P13",0.358582696882434,NA,NA,0.568807339449541,NA,NA,0,NA,NA
"P14",0.560483870967742,NA,NA,0.761467889908257,NA,NA,0,NA,NA
"P15",0.439891818796484,NA,NA,0.651376146788991,NA,NA,0,NA,NA
"P16",0.129914188784674,NA,NA,0.63302752293578,NA,NA,0,NA,NA
"P17",0.653838968802541,NA,NA,0.844036697247706,NA,NA,0,NA,NA
"P18",0.431484115694642,NA,NA,0.798165137614679,NA,NA,0,NA,NA
"P19",0.400992731785144,NA,NA,0.715596330275229,NA,NA,0,NA,NA
"P20",0.148899251708058,NA,NA,0.339449541284404,NA,NA,0,NA,NA
"P21",0.527334675545919,NA,NA,0.743119266055046,NA,NA,0,NA,NA
"P22",0.420982735723772,NA,NA,0.669724770642202,NA,NA,0,NA,NA
"P23",0.20643494598403,NA,NA,0.715596330275229,NA,NA,0,NA,NA
"P24",0.0478809446780978,NA,NA,0.752293577981651,NA,NA,0,NA,NA
"P25",0.227217707072454,NA,NA,0.623853211009174,NA,NA,0,NA,NA
"P26",0.141732283464567,NA,NA,0.917431192660551,NA,NA,0,NA,NA
"P27",0.400382683568524,NA,NA,0.788990825688073,NA,NA,0,NA,NA
