"","cohen_kappa_w","cohen_kappa_w_ci_low","cohen_kappa_w_ci_high","agreement","agreement_ci_low","agreement_ci_high","deferring_fraction","deferring_fraction_ci_low","deferring_fraction_ci_high"
"combined",0.347964852831081,0.195749425443076,0.484964913168386,0.496598639455782,0.405825033061355,0.586637695971889,0.708333333333333,0.66468253968254,0.748015873015873
"Eligibility",0.45578231292517,NA,NA,0.523809523809524,NA,NA,0.625,NA,NA
"Recruitment",-0.202453987730062,NA,NA,0.214285714285714,NA,NA,0.75,NA,NA
"Setting",0.00817438692098105,NA,NA,0.4,NA,NA,0.732142857142857,NA,NA
"Organization",0.286926994906621,NA,NA,0.4,NA,NA,0.821428571428571,NA,NA
"Flex. delivery",0.562236921226699,NA,NA,0.3,NA,NA,0.821428571428571,NA,NA
"Flex. adherence",0.856996935648621,NA,NA,0.866666666666667,NA,NA,0.732142857142857,NA,NA
"Follow-up",-0.166666666666667,NA,NA,0.384615384615385,NA,NA,0.767857142857143,NA,NA
"Outcome",0.342465753424657,NA,NA,0.785714285714286,NA,NA,0.5,NA,NA
"Analysis",0.0861111111111112,NA,NA,0.285714285714286,NA,NA,0.625,NA,NA
